Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0017198		LHUM_LH22996-RA	
OG0017199		LHUM_LH22997-RA	
OG0017200		LHUM_LH22993-RA	
OG0017201		LHUM_LH10196-RA	
OG0017202		LHUM_LH10198-RA	
OG0017203		LHUM_LH14553-RA	
OG0017204		LHUM_LH16752-RA	
OG0017205		LHUM_LH25638-RA	
OG0017206		LHUM_LH16763-RA	
OG0017207		LHUM_LH15102-RA	
OG0017208		LHUM_LH20811-RA	
OG0017209		LHUM_LH20814-RA	
OG0017210		LHUM_LH20818-RA	
OG0017211		LHUM_LH13975-RA	
OG0017212		LHUM_LH13972-RA	
OG0017213		LHUM_LH25480-RA	
OG0017214		LHUM_LH13978-RA	
OG0017215		LHUM_LH11799-RA	
OG0017216		LHUM_LH11791-RA	
OG0017217		LHUM_LH11797-RA	
OG0017218		LHUM_LH12509-RA	
OG0017219		LHUM_LH12508-RA	
OG0017220		LHUM_LH23253-RA	
OG0017221		LHUM_LH26037-RA	
OG0017222		LHUM_LH23303-RA	
OG0017223		LHUM_LH23315-RA	
OG0017224		LHUM_LH23319-RA	
OG0017225		LHUM_LH23318-RA	
OG0017226		LHUM_LH23327-RA	
OG0017227		LHUM_LH23343-RA	
OG0017228		LHUM_LH23339-RA	
OG0017229		LHUM_LH23358-RA	
OG0017230		LHUM_LH23357-RA	
OG0017231		LHUM_LH23372-RA	
OG0017232		LHUM_LH23370-RA	
OG0017233		LHUM_LH23386-RA	
OG0017234		LHUM_LH23398-RA	
OG0017235		LHUM_LH23412-RA	
OG0017236		LHUM_LH23441-RA	
OG0017237		LHUM_LH26035-RA	
OG0017238		LHUM_LH23464-RA	
OG0017239		LHUM_LH23457-RA	
OG0017240		LHUM_LH23456-RA	
OG0017241		LHUM_LH23468-RA	
OG0017242		LHUM_LH11153-RA	
OG0017243		LHUM_LH11150-RA	
OG0017244		LHUM_LH25321-RA	
OG0017245		LHUM_LH11152-RA	
OG0017246		LHUM_LH11156-RA	
OG0017247		LHUM_LH11160-RA	
OG0017248		LHUM_LH11164-RA	
OG0017249		LHUM_LH25322-RA	
OG0017250		LHUM_LH11988-RA	
OG0017251		LHUM_LH12001-RA	
OG0017252		LHUM_LH12003-RA	
OG0017253		LHUM_LH12020-RA	
OG0017254		LHUM_LH12005-RA	
OG0017255		LHUM_LH12004-RA	
OG0017256		LHUM_LH12021-RA	
OG0017257		LHUM_LH12023-RA	
OG0017258		LHUM_LH12034-RA	
OG0017259		LHUM_LH12037-RA	
OG0017260		LHUM_LH12036-RA	
OG0017261		LHUM_LH12038-RA	
OG0017262		LHUM_LH12043-RA	
OG0017263		LHUM_LH12050-RA	
OG0017264		LHUM_LH12074-RA	
OG0017265		LHUM_LH12082-RA	
OG0017266		LHUM_LH12083-RA	
OG0017267		LHUM_LH12086-RA	
OG0017268		LHUM_LH12096-RA	
OG0017269		LHUM_LH12105-RA	
OG0017270		LHUM_LH25366-RA	
OG0017271		LHUM_LH12110-RA	
OG0017272		LHUM_LH12115-RA	
OG0017273		LHUM_LH12125-RA	
OG0017274		LHUM_LH12128-RA	
OG0017275		LHUM_LH12137-RA	
OG0017276		LHUM_LH12139-RB	
OG0017277		LHUM_LH12136-RA	
OG0017278		LHUM_LH12142-RA	
OG0017279		LHUM_LH12140-RA	
OG0017280		LHUM_LH12141-RA	
OG0017281		LHUM_LH25369-RA	
OG0017282		LHUM_LH25370-RA	
OG0017283		LHUM_LH25372-RA	
OG0017284		LHUM_LH25371-RA	
OG0017285		LHUM_LH12203-RA	
OG0017286		LHUM_LH12200-RA	
OG0017287		LHUM_LH12208-RA	
OG0017288		LHUM_LH12206-RA	
OG0017289		LHUM_LH12231-RA	
OG0017290		LHUM_LH12220-RA	
OG0017291		LHUM_LH25373-RA	
OG0017292		LHUM_LH14284-RA	
OG0017293		LHUM_LH14297-RA	
OG0017294		LHUM_LH14303-RA	
OG0017295		LHUM_LH14305-RA	
OG0017296		LHUM_LH14310-RA	
OG0017297		LHUM_LH14324-RA	
OG0017298		LHUM_LH14320-RA	
OG0017299		LHUM_LH14329-RA	
OG0017300		LHUM_LH14351-RA	
OG0017301		LHUM_LH14366-RA	
OG0017302		LHUM_LH14370-RA	
OG0017303		LHUM_LH10259-RA	
OG0017304		LHUM_LH12586-RA	
OG0017305		LHUM_LH12585-RA	
OG0017306		LHUM_LH12590-RA	
OG0017307		LHUM_LH25393-RA	
OG0017308		LHUM_LH10469-RA	
OG0017309		LHUM_LH11558-RA	
OG0017310		LHUM_LH11557-RA	
OG0017311		LHUM_LH10292-RA	
OG0017312		LHUM_LH15178-RA	
OG0017313		LHUM_LH15189-RA	
OG0017314		LHUM_LH25547-RA	
OG0017315		LHUM_LH15207-RA	
OG0017316		LHUM_LH15208-RA	
OG0017317		LHUM_LH15221-RA	
OG0017318		LHUM_LH25548-RA	
OG0017319		LHUM_LH15247-RA	
OG0017320		LHUM_LH15246-RA	
OG0017321		LHUM_LH15249-RA	
OG0017322		LHUM_LH15259-RA	
OG0017323		LHUM_LH15292-RA	
OG0017324		LHUM_LH15291-RA	
OG0017325		LHUM_LH15274-RA	
OG0017326		LHUM_LH15289-RA	
OG0017327		LHUM_LH25549-RA	
OG0017328		LHUM_LH15302-RA	
OG0017329		LHUM_LH15316-RA	
OG0017330		LHUM_LH15324-RA	
OG0017331		LHUM_LH15322-RA	
OG0017332		LHUM_LH15323-RA	
OG0017333		LHUM_LH15320-RA	
OG0017334		LHUM_LH15336-RA	
OG0017335		LHUM_LH15343-RA	
OG0017336		LHUM_LH25545-RA	
OG0017337		LHUM_LH15344-RA	
OG0017338		LHUM_LH15354-RA	
OG0017339		LHUM_LH25544-RA	
OG0017340		LHUM_LH15352-RA	
OG0017341		LHUM_LH15353-RA	
OG0017342		LHUM_LH15359-RA	
OG0017343		LHUM_LH12707-RA	
OG0017344		LHUM_LH25399-RA	
OG0017345		LHUM_LH12716-RA	
OG0017346		LHUM_LH25343-RA	
OG0017347		LHUM_LH11579-RA	
OG0017348		LHUM_LH16451-RA	
OG0017349		LHUM_LH16452-RA	
OG0017350		LHUM_LH16453-RA	
OG0017351		LHUM_LH16457-RA	
OG0017352		LHUM_LH16461-RA	
OG0017353		LHUM_LH16464-RA	
OG0017354		LHUM_LH16465-RA	
OG0017355		LHUM_LH25617-RA	
OG0017356		LHUM_LH16477-RA	
OG0017357		LHUM_LH16476-RA	
OG0017358		LHUM_LH16478-RA	
OG0017359		LHUM_LH25615-RA	
OG0017360		LHUM_LH25614-RA	
OG0017361		LHUM_LH25616-RA	
OG0017362		LHUM_LH16489-RA	
OG0017363		LHUM_LH10262-RA	
OG0017364		LHUM_LH11338-RA	
OG0017365		LHUM_LH11336-RA	
OG0017366		LHUM_LH11337-RA	
OG0017367		LHUM_LH25333-RA	
OG0017368		LHUM_LH11341-RA	
OG0017369		LHUM_LH11340-RA	
OG0017370		LHUM_LH26007-RA	
OG0017371		LHUM_LH26008-RA	
OG0017372		LHUM_LH23008-RA	
OG0017373		LHUM_LH23009-RA	
OG0017374		LHUM_LH23010-RA	
OG0017375		LHUM_LH23023-RA	
OG0017376		LHUM_LH26009-RA	
OG0017377		LHUM_LH23048-RA	
OG0017378		LHUM_LH23038-RA	
OG0017379		LHUM_LH23055-RA	
OG0017380		LHUM_LH23061-RA	
OG0017381		LHUM_LH23062-RA	
OG0017382		LHUM_LH23067-RA	
OG0017383		LHUM_LH23069-RA	
OG0017384		LHUM_LH26012-RA	
OG0017385		LHUM_LH23098-RA	
OG0017386		LHUM_LH23105-RA	
OG0017387		LHUM_LH23103-RA	
OG0017388		LHUM_LH19898-RA	
OG0017389		LHUM_LH19896-RA	
OG0017390		LHUM_LH10218-RA	
OG0017391		LHUM_LH12429-RA	
OG0017392		LHUM_LH12432-RA	
OG0017393		LHUM_LH12431-RA	
OG0017394		LHUM_LH18432-RA	
OG0017395		LHUM_LH16345-RA	
OG0017396		LHUM_LH16347-RA	
OG0017397		LHUM_LH16346-RA	
OG0017398		LHUM_LH16348-RA	
OG0017399		LHUM_LH16349-RA	
OG0017400		LHUM_LH16364-RA	
OG0017401		LHUM_LH25608-RA	
OG0017402		LHUM_LH16366-RA	
OG0017403		LHUM_LH16371-RA	
OG0017404		LHUM_LH16377-RA	
OG0017405		LHUM_LH16376-RA	
OG0017406		LHUM_LH16378-RA	
OG0017407		LHUM_LH16379-RA	
OG0017408		LHUM_LH25612-RA	
OG0017409		LHUM_LH25613-RA	
OG0017410		LHUM_LH25599-RA	
OG0017411		LHUM_LH16396-RA	
OG0017412		LHUM_LH16415-RA	
OG0017413		LHUM_LH16416-RA	
OG0017414		LHUM_LH25595-RA	
OG0017415		LHUM_LH16420-RA	
OG0017416		LHUM_LH25601-RA	
OG0017417		LHUM_LH25600-RA	
OG0017418		LHUM_LH16431-RA	
OG0017419		LHUM_LH16424-RA	
OG0017420		LHUM_LH12825-RA	
OG0017421		LHUM_LH12818-RA	
OG0017422		LHUM_LH12826-RA	
OG0017423		LHUM_LH14386-RA	
OG0017424		LHUM_LH14385-RA	
OG0017425		LHUM_LH14394-RA	
OG0017426		LHUM_LH14395-RA	
OG0017427		LHUM_LH14400-RA	
OG0017428		LHUM_LH13201-RA	
OG0017429		LHUM_LH10184-RA	
OG0017430		LHUM_LH11846-RA	
OG0017431		LHUM_LH25356-RA	
OG0017432		LHUM_LH10835-RA	
OG0017433		LHUM_LH10833-RA	
OG0017434		LHUM_LH10831-RA	
OG0017435		LHUM_LH10832-RA	
OG0017436		LHUM_LH20457-RA	
OG0017437		LHUM_LH20466-RA	
OG0017438		LHUM_LH20470-RA	
OG0017439		LHUM_LH20489-RA	
OG0017440		LHUM_LH25876-RA	
OG0017441		LHUM_LH20503-RA	
OG0017442		LHUM_LH20505-RA	
OG0017443		LHUM_LH20504-RA	
OG0017444		LHUM_LH20508-RA	
OG0017445		LHUM_LH20515-RA	
OG0017446		LHUM_LH20517-RA	
OG0017447		LHUM_LH20518-RA	
OG0017448		LHUM_LH22726-RA	
OG0017449		LHUM_LH22747-RA	
OG0017450		LHUM_LH22737-RA	
OG0017451		LHUM_LH25994-RA	
OG0017452		LHUM_LH22750-RA	
OG0017453		LHUM_LH22751-RA	
OG0017454		LHUM_LH22754-RA	
OG0017455		LHUM_LH22759-RA	
OG0017456		LHUM_LH22755-RA	
OG0017457		LHUM_LH14946-RA	
OG0017458		LHUM_LH14941-RA	
OG0017459		LHUM_LH14945-RA	
OG0017460		LHUM_LH14948-RA	
OG0017461		LHUM_LH14954-RA	
OG0017462		LHUM_LH14973-RA	
OG0017463		LHUM_LH14976-RA	
OG0017464		LHUM_LH14990-RA	
OG0017465		LHUM_LH14991-RA	
OG0017466		LHUM_LH14989-RA	
OG0017467		LHUM_LH25540-RA	
OG0017468		LHUM_LH15015-RA	
OG0017469		LHUM_LH15017-RA	
OG0017470		LHUM_LH15030-RA	
OG0017471		LHUM_LH15041-RA	
OG0017472		LHUM_LH15043-RA	
OG0017473		LHUM_LH15042-RA	
OG0017474		LHUM_LH15049-RA	
OG0017475		LHUM_LH15048-RA	
OG0017476		LHUM_LH15064-RA	
OG0017477		LHUM_LH15066-RA	
OG0017478		LHUM_LH25386-RA	
OG0017479		LHUM_LH12476-RA	
OG0017480		LHUM_LH10334-RA	
OG0017481		LHUM_LH12946-RA	
OG0017482		LHUM_LH25431-RA	
OG0017483		LHUM_LH25432-RA	
OG0017484		LHUM_LH12988-RA	
OG0017485		LHUM_LH12987-RA	
OG0017486		LHUM_LH12983-RA	
OG0017487		LHUM_LH13004-RA	
OG0017488		LHUM_LH12997-RA	
OG0017489		LHUM_LH13020-RA	
OG0017490		LHUM_LH25436-RA	
OG0017491		LHUM_LH25420-RA	
OG0017492		LHUM_LH13033-RA	
OG0017493		LHUM_LH13038-RA	
OG0017494		LHUM_LH25424-RA	
OG0017495		LHUM_LH13057-RA	
OG0017496		LHUM_LH13056-RA	
OG0017497		LHUM_LH13067-RA	
OG0017498		LHUM_LH13083-RA	
OG0017499		LHUM_LH13084-RA	
OG0017500		LHUM_LH13110-RA	
OG0017501		LHUM_LH13117-RA	
OG0017502		LHUM_LH13118-RA	
OG0017503		LHUM_LH25430-RA	
OG0017504		LHUM_LH13126-RA	
OG0017505		LHUM_LH25433-RA	
OG0017506		LHUM_LH13127-RA	
OG0017507		LHUM_LH13153-RA	
OG0017508		LHUM_LH13164-RA	
OG0017509		LHUM_LH13170-RA	
OG0017510		LHUM_LH13171-RA	
OG0017511		LHUM_LH25435-RA	
OG0017512		LHUM_LH12529-RA	
OG0017513		LHUM_LH20724-RA	
OG0017514		LHUM_LH20741-RA	
OG0017515		LHUM_LH20740-RA	
OG0017516		LHUM_LH20738-RA	
OG0017517		LHUM_LH20742-RA	
OG0017518		LHUM_LH20737-RA	
OG0017519		LHUM_LH20754-RA	
OG0017520		LHUM_LH20755-RA	
OG0017521		LHUM_LH20752-RA	
OG0017522		LHUM_LH20746-RA	
OG0017523		LHUM_LH20763-RA	
OG0017524		LHUM_LHUM_05105393	
OG0017525		LHUM_fragment-RA	
OG0017526		LHUM_LH20783-RA	
OG0017527		LHUM_LH20780-RA	
OG0017528		LHUM_LH20782-RA	
OG0017529		LHUM_LH20791-RA	
OG0017530		LHUM_LH20789-RA	
OG0017531		LHUM_LH25898-RA	
OG0017532		LHUM_LH20795-RA	
OG0017533		LHUM_LH12723-RA	
OG0017534		LHUM_LH12728-RA	
OG0017535		LHUM_LH12726-RA	
OG0017536		LHUM_LH12741-RA	
OG0017537		LHUM_LH16005-RA	
OG0017538		LHUM_LH16000-RA	
OG0017539		LHUM_LH16012-RA	
OG0017540		LHUM_LH16007-RA	
OG0017541		LHUM_LH16011-RA	
OG0017542		LHUM_LH16010-RA	
OG0017543		LHUM_LH15991-RA	
OG0017544		LHUM_LH16009-RA	
OG0017545		LHUM_LH11881-RA	
OG0017546		LHUM_LH25361-RA	
OG0017547		LHUM_LH11886-RA	
OG0017548		LHUM_LH25508-RA	
OG0017549		LHUM_LH10566-RA	
OG0017550		LHUM_LH10431-RA	
OG0017551		LHUM_LH17702-RA	
OG0017552		LHUM_LH17700-RA	
OG0017553		LHUM_LH23894-RA	
OG0017554		LHUM_LH17454-RA	
OG0017555		LHUM_LH25677-RA	
OG0017556		LHUM_LH25673-RA	
OG0017557		LHUM_LH25681-RA	
OG0017558		LHUM_LH17462-RA	
OG0017559		LHUM_LH17470-RA	
OG0017560		LHUM_LH17504-RA	
OG0017561		LHUM_LH25685-RA	
OG0017562		LHUM_LH25683-RA	
OG0017563		LHUM_LH25676-RA	
OG0017564		LHUM_LH17518-RA	
OG0017565		LHUM_LH17517-RA	
OG0017566		LHUM_LH17524-RA	
OG0017567		LHUM_LH25678-RA	
OG0017568		LHUM_LH17542-RA	
OG0017569		LHUM_LH25680-RA	
OG0017570		LHUM_LH17559-RA	
OG0017571		LHUM_LH17563-RA	
OG0017572		LHUM_LH17562-RA	
OG0017573		LHUM_LH17561-RA	
OG0017574		LHUM_LH17558-RA	
OG0017575		LHUM_LH12546-RA	
OG0017576		LHUM_LH12545-RA	
OG0017577		LHUM_LH20969-RA	
OG0017578		LHUM_LH20971-RA	
OG0017579		LHUM_LH10378-RA	
OG0017580		LHUM_LH18382-RA	
OG0017581		LHUM_LH10250-RA	
OG0017582		LHUM_LH10657-RA	
OG0017583		LHUM_LH16530-RA	
OG0017584		LHUM_LH16528-RA	
OG0017585		LHUM_LH16534-RA	
OG0017586		LHUM_LH16539-RA	
OG0017587		LHUM_LH16549-RA	
OG0017588		LHUM_LH16550-RA	
OG0017589		LHUM_LH16554-RA	
OG0017590		LHUM_LH16553-RA	
OG0017591		LHUM_LH16555-RA	
OG0017592		LHUM_LH18695-RA	
OG0017593		LHUM_LH18694-RA	
OG0017594		LHUM_LH12488-RA	
OG0017595		LHUM_LH25388-RA	
OG0017596		LHUM_LH12497-RA	
OG0017597		LHUM_LH21720-RA	
OG0017598		LHUM_LH21722-RA	
OG0017599		LHUM_LH21724-RA	
OG0017600		LHUM_LH21740-RA	
OG0017601		LHUM_LH21739-RA	
OG0017602		LHUM_LH19103-RA	
OG0017603		LHUM_LH19096-RA	
OG0017604		LHUM_LH19099-RA	
OG0017605		LHUM_LH19104-RA	
OG0017606		LHUM_LH10711-RA	
OG0017607		LHUM_LH19112-RA	
OG0017608		LHUM_LH19111-RA	
OG0017609		LHUM_LH19115-RA	
OG0017610		LHUM_LH19120-RA	
OG0017611		LHUM_LH13195-RA	
OG0017612		LHUM_LH17971-RA	
OG0017613		LHUM_LH17972-RA	
OG0017614		LHUM_LH11297-RA	
OG0017615		LHUM_LH10462-RA	
OG0017616		LHUM_LH11868-RA	
OG0017617		LHUM_LH13236-RA	
OG0017618		LHUM_LH25481-RA	
OG0017619		LHUM_LH25517-RA	
OG0017620		LHUM_LH14576-RA	
OG0017621		LHUM_LH14583-RA	
OG0017622		LHUM_LH14595-RA	
OG0017623		LHUM_LH25518-RA	
OG0017624		LHUM_LH14605-RA	
OG0017625		LHUM_LH14627-RA	
OG0017626		LHUM_LH14648-RA	
OG0017627		LHUM_LH14650-RA	
OG0017628		LHUM_LH25520-RA	
OG0017629		LHUM_LH12801-RA	
OG0017630		LHUM_LH25285-RA	
OG0017631		LHUM_LH10485-RA	
OG0017632		LHUM_LH25297-RA	
OG0017633		LHUM_LH22495-RA	
OG0017634		LHUM_LH22522-RA	
OG0017635		LHUM_LH22510-RA	
OG0017636		LHUM_LH22525-RA	
OG0017637		LHUM_LH22544-RA	
OG0017638		LHUM_LH22540-RA	
OG0017639		LHUM_LH25814-RA	
OG0017640		LHUM_LH19993-RA	
OG0017641		LHUM_LH19994-RA	
OG0017642		LHUM_LH18567-RA	
OG0017643		LHUM_LH25737-RA	
OG0017644		LHUM_LH18571-RA	
OG0017645		LHUM_LH25738-RA	
OG0017646		LHUM_LH25739-RA	
OG0017647		LHUM_LH25740-RA	
OG0017648		LHUM_LH18589-RA	
OG0017649		LHUM_LH18588-RA	
OG0017650		LHUM_LH18604-RA	
OG0017651		LHUM_LH25742-RA	
OG0017652		LHUM_LH18608-RA	
OG0017653		LHUM_LH10562-RA	
OG0017654		LHUM_LH10424-RA	
OG0017655		LHUM_LH10217-RA	
OG0017656		LHUM_LH18487-RA	
OG0017657		LHUM_LH18480-RA	
OG0017658		LHUM_LH18478-RA	
OG0017659		LHUM_LH18490-RA	
OG0017660		LHUM_LH18507-RA	
OG0017661		LHUM_LH18508-RA	
OG0017662		LHUM_LH18510-RA	
OG0017663		LHUM_LH18514-RA	
OG0017664		LHUM_LH18513-RA	
OG0017665		LHUM_LH18511-RA	
OG0017666		LHUM_LH18516-RA	
OG0017667		LHUM_LH18525-RA	
OG0017668		LHUM_LH18527-RA	
OG0017669		LHUM_LH18526-RA	
OG0017670		LHUM_LH18532-RA	
OG0017671		LHUM_LH18534-RA	
OG0017672		LHUM_LH18542-RA	
OG0017673		LHUM_LH18551-RA	
OG0017674		LHUM_LH18549-RA	
OG0017675		LHUM_LH18546-RA	
OG0017676		LHUM_LH18547-RA	
OG0017677		LHUM_LH18550-RA	
OG0017678		LHUM_LH25734-RA	
OG0017679		LHUM_LH18553-RA	
OG0017680		LHUM_LH18552-RA	
OG0017681		LHUM_LH25735-RA	
OG0017682		LHUM_LH18556-RB	
OG0017683		LHUM_LH18564-RA	
OG0017684		LHUM_LH15140-RA	
OG0017685		LHUM_LH15141-RA	
OG0017686		LHUM_LH14673-RA	
OG0017687		LHUM_LH14676-RA	
OG0017688		LHUM_LH12446-RA	
OG0017689		LHUM_LH15691-RA	
OG0017690		LHUM_LH15703-RA	
OG0017691		LHUM_LH15698-RA	
OG0017692		LHUM_LH15695-RA	
OG0017693		LHUM_LH15692-RA	
OG0017694		LHUM_LH15701-RA	
OG0017695		LHUM_LH15704-RA	
OG0017696		LHUM_LH15705-RA	
OG0017697		LHUM_LH15697-RA	
OG0017698		LHUM_LH10577-RA	
OG0017699		LHUM_LH10578-RA	
OG0017700		LHUM_LH14520-RA	
OG0017701		LHUM_LH20981-RA	
OG0017702		LHUM_LH20975-RA	
OG0017703		LHUM_LH20980-RA	
OG0017704		LHUM_LH20973-RA	
OG0017705		LHUM_LH20974-RA	
OG0017706		LHUM_LH20972-RA	
OG0017707		LHUM_LH17717-RA	
OG0017708		LHUM_LH17722-RA	
OG0017709		LHUM_LH25694-RA	
OG0017710		LHUM_LH17726-RA	
OG0017711		LHUM_LH17733-RA	
OG0017712		LHUM_LH17741-RA	
OG0017713		LHUM_LH17736-RA	
OG0017714		LHUM_LH17747-RA	
OG0017715		LHUM_LH17749-RA	
OG0017716		LHUM_LH17762-RA	
OG0017717		LHUM_LH17754-RA	
OG0017718		LHUM_LH17761-RA	
OG0017719		LHUM_LH17764-RA	
OG0017720		LHUM_LH17784-RA	
OG0017721		LHUM_LH25692-RA	
OG0017722		LHUM_LH17792-RA	
OG0017723		LHUM_LH17794-RA	
OG0017724		LHUM_LH17805-RA	
OG0017725		LHUM_LH17806-RA	
OG0017726		LHUM_LH17804-RA	
OG0017727		LHUM_LH25690-RA	
OG0017728		LHUM_LH25691-RA	
OG0017729		LHUM_LH17829-RA	
OG0017730		LHUM_LH17843-RA	
OG0017731		LHUM_LH17844-RA	
OG0017732		LHUM_LH17836-RA	
OG0017733		LHUM_LH17835-RA	
OG0017734		LHUM_LH17861-RA	
OG0017735		LHUM_LH17865-RA	
OG0017736		LHUM_LH17874-RA	
OG0017737		LHUM_LH17875-RA	
OG0017738		LHUM_LH17880-RA	
OG0017739		LHUM_LH17886-RA	
OG0017740		LHUM_LH17884-RA	
OG0017741		LHUM_LH17893-RA	
OG0017742		LHUM_LH25696-RA	
OG0017743		LHUM_LH17905-RA	
OG0017744		LHUM_LH17927-RA	
OG0017745		LHUM_LH17947-RA	
OG0017746		LHUM_LH17950-RA	
OG0017747		LHUM_LH17951-RA	
OG0017748		LHUM_LH25699-RA	
OG0017749		LHUM_LH17959-RA	
OG0017750		LHUM_LH17956-RA	
OG0017751		LHUM_LH17955-RA	
OG0017752		LHUM_LH17958-RA	
OG0017753		LHUM_LH25700-RA	
OG0017754		LHUM_LH15865-RA	
OG0017755		LHUM_LH15861-RA	
OG0017756		LHUM_LH15868-RA	
OG0017757		LHUM_LH15887-RA	
OG0017758		LHUM_LH15888-RA	
OG0017759		LHUM_LH12607-RA	
OG0017760		LHUM_LH12615-RA	
OG0017761		LHUM_LH16021-RA	
OG0017762		LHUM_LH25626-RA	
OG0017763		LHUM_LH16646-RA	
OG0017764		LHUM_LH15128-RA	
OG0017765		LHUM_LH15124-RA	
OG0017766		LHUM_LH15129-RA	
OG0017767		LHUM_LH15130-RA	
OG0017768		LHUM_LH15127-RA	
OG0017769		LHUM_LH12751-RA	
OG0017770		LHUM_LH12752-RA	
OG0017771		LHUM_LH12266-RA	
OG0017772		LHUM_LH12268-RA	
OG0017773		LHUM_LH13942-RA	
OG0017774		LHUM_LH24297-RA	
OG0017775		LHUM_LH24300-RA	
OG0017776		LHUM_LH24310-RA	
OG0017777		LHUM_LH24305-RA	
OG0017778		LHUM_LH17154-RA	
OG0017779		LHUM_LH17155-RA	
OG0017780		LHUM_LH17168-RA	
OG0017781		LHUM_LH17167-RA	
OG0017782		LHUM_LH17172-RA	
OG0017783		LHUM_LH17179-RA	
OG0017784		LHUM_LH25658-RA	
OG0017785		LHUM_LH25659-RA	
OG0017786		LHUM_LH25660-RA	
OG0017787		LHUM_LH17184-RA	
OG0017788		LHUM_LH17189-RA	
OG0017789		LHUM_LH17183-RA	
OG0017790		LHUM_LH25657-RA	
OG0017791		LHUM_LH17199-RA	
OG0017792		LHUM_LH17198-RA	
OG0017793		LHUM_LH25661-RA	
OG0017794		LHUM_LH17209-RA	
OG0017795		LHUM_LH17214-RA	
OG0017796		LHUM_LH17210-RA	
OG0017797		LHUM_LH17222-RA	
OG0017798		LHUM_LH17246-RA	
OG0017799		LHUM_LH25645-RA	
OG0017800		LHUM_LH17271-RA	
OG0017801		LHUM_LH17273-RA	
OG0017802		LHUM_LH17277-RA	
OG0017803		LHUM_LH17275-RA	
OG0017804		LHUM_LH17290-RA	
OG0017805		LHUM_LH25647-RA	
OG0017806		LHUM_LH17280-RA	
OG0017807		LHUM_LH17285-RA	
OG0017808		LHUM_LH25650-RA	
OG0017809		LHUM_LH25653-RA	
OG0017810		LHUM_LH25654-RA	
OG0017811		LHUM_LH17318-RA	
OG0017812		LHUM_LH17330-RA	
OG0017813		LHUM_LH17337-RA	
OG0017814		LHUM_LH17351-RA	
OG0017815		LHUM_LH17353-RA	
OG0017816		LHUM_LH17352-RA	
OG0017817		LHUM_LH25656-RA	
OG0017818		LHUM_LH15917-RA	
OG0017819		LHUM_LH15909-RA	
OG0017820		LHUM_LH15904-RA	
OG0017821		LHUM_LH15919-RA	
OG0017822		LHUM_LH15920-RA	
OG0017823		LHUM_LH15929-RA	
OG0017824		LHUM_LH25575-RA	
OG0017825		LHUM_LH25574-RA	
OG0017826		LHUM_LH15959-RA	
OG0017827		LHUM_LH15965-RA	
OG0017828		LHUM_LH15967-RA	
OG0017829		LHUM_LH15970-RA	
OG0017830		LHUM_LH15969-RA	
OG0017831		LHUM_LH15964-RA	
OG0017832		LHUM_LH15978-RA	
OG0017833		LHUM_LH11874-RA	
OG0017834		LHUM_LH13465-RA	
OG0017835		LHUM_LH13475-RA	
OG0017836		LHUM_LH18733-RA	
OG0017837		LHUM_LH18734-RA	
OG0017838		LHUM_LH18735-RA	
OG0017839		LHUM_LH18749-RA	
OG0017840		LHUM_LH18794-RA	
OG0017841		LHUM_LH18763-RA	
OG0017842		LHUM_LH18771-RA	
OG0017843		LHUM_LH18785-RA	
OG0017844		LHUM_LH18790-RA	
OG0017845		LHUM_LH18783-RA	
OG0017846		LHUM_LH18796-RA	
OG0017847		LHUM_LH18834-RA	
OG0017848		LHUM_LH18824-RA	
OG0017849		LHUM_LH18835-RA	
OG0017850		LHUM_LH25749-RA	
OG0017851		LHUM_LH18845-RA	
OG0017852		LHUM_LH18844-RA	
OG0017853		LHUM_LH18851-RA	
OG0017854		LHUM_LH18859-RA	
OG0017855		LHUM_LH25747-RA	
OG0017856		LHUM_LH18881-RA	
OG0017857		LHUM_LH18876-RA	
OG0017858		LHUM_LH18884-RA	
OG0017859		LHUM_LH18890-RA	
OG0017860		LHUM_LH18898-RA	
OG0017861		LHUM_LH25748-RA	
OG0017862		LHUM_LH18915-RB	
OG0017863		LHUM_LH18924-RA	
OG0017864		LHUM_LH18954-RA	
OG0017865		LHUM_LH18949-RA	
OG0017866		LHUM_LH14493-RA	
OG0017867		LHUM_LH25511-RA	
OG0017868		LHUM_LH14514-RA	
OG0017869		LHUM_LH14509-RA	
OG0017870		LHUM_LH14502-RA	
OG0017871		LHUM_LH21452-RA	
OG0017872		LHUM_LH21459-RA	
OG0017873		LHUM_LH21473-RA	
OG0017874		LHUM_LH21482-RA	
OG0017875		LHUM_LH25946-RA	
OG0017876		LHUM_LH21486-RA	
OG0017877		LHUM_LH21484-RA	
OG0017878		LHUM_LH21485-RA	
OG0017879		LHUM_LH21502-RA	
OG0017880		LHUM_LH21507-RA	
OG0017881		LHUM_LH21498-RA	
OG0017882		LHUM_LH21515-RA	
OG0017883		LHUM_LH21512-RA	
OG0017884		LHUM_LH21514-RA	
OG0017885		LHUM_LH21520-RA	
OG0017886		LHUM_LH25943-RA	
OG0017887		LHUM_LH21531-RA	
OG0017888		LHUM_LH21523-RA	
OG0017889		LHUM_LH21535-RA	
OG0017890		LHUM_LH21539-RA	
OG0017891		LHUM_LH21537-RA	
OG0017892		LHUM_LH21538-RA	
OG0017893		LHUM_LH21533-RA	
