Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000092	pbar_annotation	n4	1.0	Terminal	pbar_annotation_PBAR_17579-RA, pbar_annotation_PBAR_12862-RA, pbar_annotation_PBAR_10630-RA, pbar_annotation_PBAR_25264-RA, pbar_annotation_PBAR_15709-RA, pbar_annotation_PBAR_24885-RA, pbar_annotation_PBAR_24884-RA, pbar_annotation_PBAR_12860-RA	pbar_annotation_PBAR_26385-RA, pbar_annotation_PBAR_ar_GMCOX2-1
OG0000092	pbar_annotation	n5	1.0	Terminal	pbar_annotation_PBAR_17579-RA, pbar_annotation_PBAR_12862-RA, pbar_annotation_PBAR_10630-RA, pbar_annotation_PBAR_25264-RA, pbar_annotation_PBAR_15709-RA, pbar_annotation_PBAR_24885-RA, pbar_annotation_PBAR_24884-RA	pbar_annotation_PBAR_12860-RA
OG0000092	pbar_annotation	n6	1.0	Terminal	pbar_annotation_PBAR_17579-RA, pbar_annotation_PBAR_12862-RA, pbar_annotation_PBAR_10630-RA, pbar_annotation_PBAR_25264-RA	pbar_annotation_PBAR_15709-RA, pbar_annotation_PBAR_24885-RA, pbar_annotation_PBAR_24884-RA
OG0000092	pbar_annotation	n7	1.0	Terminal	pbar_annotation_PBAR_17579-RA, pbar_annotation_PBAR_12862-RA, pbar_annotation_PBAR_10630-RA	pbar_annotation_PBAR_25264-RA
OG0000092	pbar_annotation	n8	1.0	Terminal	pbar_annotation_PBAR_17579-RA, pbar_annotation_PBAR_12862-RA	pbar_annotation_PBAR_10630-RA
OG0000092	pbar_annotation	n9	1.0	Terminal	pbar_annotation_PBAR_17579-RA	pbar_annotation_PBAR_12862-RA
OG0000092	pbar_annotation	n10	1.0	Terminal	pbar_annotation_PBAR_15709-RA	pbar_annotation_PBAR_24885-RA, pbar_annotation_PBAR_24884-RA
OG0000092	pbar_annotation	n11	1.0	Terminal	pbar_annotation_PBAR_24885-RA	pbar_annotation_PBAR_24884-RA
OG0000092	pbar_annotation	n12	1.0	Terminal	pbar_annotation_PBAR_26385-RA	pbar_annotation_PBAR_ar_GMCOX2-1
OG0000092	pbar_annotation	n13	1.0	Terminal	pbar_annotation_PBAR_10834-RA	pbar_annotation_PBAR_10832-RA, pbar_annotation_PBAR_21675-RA
OG0000092	pbar_annotation	n14	1.0	Terminal	pbar_annotation_PBAR_10832-RA	pbar_annotation_PBAR_21675-RA
OG0000093	N1	n0	1.0	Non-Terminal	acep_annotation_ACEP_00012239-RA, acep_annotation_ACEP_00005883-RA, pbar_annotation_PBAR_17802-RA	pbar_annotation_PBAR_14779-RA, acep_annotation_ACEP_00012822-RA, acep_annotation_ACEP_00001045-RA, acep_annotation_ACEP_00012213-RA, acep_annotation_ACEP_00010345-RA, acep_annotation_ACEP_00003744-RA, acep_annotation_ACEP_00004956-RA, acep_annotation_ACEP_00013390-RA, acep_annotation_ACEP_00002341-RA, acep_annotation_ACEP_00005637-RA, acep_annotation_ACEP_00005885-RA, acep_annotation_ACEP_00001857-RA
OG0000093	acep_annotation	n2	1.0	Terminal	acep_annotation_ACEP_00012239-RA	acep_annotation_ACEP_00005883-RA
OG0000093	acep_annotation	n4	1.0	Terminal	acep_annotation_ACEP_00012822-RA, acep_annotation_ACEP_00001045-RA	acep_annotation_ACEP_00012213-RA, acep_annotation_ACEP_00010345-RA, acep_annotation_ACEP_00003744-RA, acep_annotation_ACEP_00004956-RA, acep_annotation_ACEP_00013390-RA, acep_annotation_ACEP_00002341-RA, acep_annotation_ACEP_00005637-RA, acep_annotation_ACEP_00005885-RA, acep_annotation_ACEP_00001857-RA
OG0000093	acep_annotation	n5	1.0	Terminal	acep_annotation_ACEP_00012822-RA	acep_annotation_ACEP_00001045-RA
OG0000093	acep_annotation	n6	1.0	Terminal	acep_annotation_ACEP_00012213-RA, acep_annotation_ACEP_00010345-RA, acep_annotation_ACEP_00003744-RA, acep_annotation_ACEP_00004956-RA, acep_annotation_ACEP_00013390-RA	acep_annotation_ACEP_00002341-RA, acep_annotation_ACEP_00005637-RA, acep_annotation_ACEP_00005885-RA, acep_annotation_ACEP_00001857-RA
OG0000093	acep_annotation	n7	1.0	Terminal	acep_annotation_ACEP_00012213-RA, acep_annotation_ACEP_00010345-RA, acep_annotation_ACEP_00003744-RA, acep_annotation_ACEP_00004956-RA	acep_annotation_ACEP_00013390-RA
OG0000093	acep_annotation	n8	1.0	Terminal	acep_annotation_ACEP_00012213-RA, acep_annotation_ACEP_00010345-RA	acep_annotation_ACEP_00003744-RA, acep_annotation_ACEP_00004956-RA
OG0000093	acep_annotation	n9	1.0	Terminal	acep_annotation_ACEP_00012213-RA	acep_annotation_ACEP_00010345-RA
OG0000093	acep_annotation	n10	1.0	Terminal	acep_annotation_ACEP_00003744-RA	acep_annotation_ACEP_00004956-RA
OG0000093	acep_annotation	n11	1.0	Terminal	acep_annotation_ACEP_00002341-RA	acep_annotation_ACEP_00005637-RA, acep_annotation_ACEP_00005885-RA, acep_annotation_ACEP_00001857-RA
OG0000093	acep_annotation	n12	1.0	Terminal	acep_annotation_ACEP_00005637-RA	acep_annotation_ACEP_00005885-RA, acep_annotation_ACEP_00001857-RA
OG0000093	acep_annotation	n13	1.0	Terminal	acep_annotation_ACEP_00005885-RA	acep_annotation_ACEP_00001857-RA
OG0000094	N0	n0	1.0	Non-Terminal	lhum_annotation_LHUM_15639-RA, pbar_annotation_PBAR_19069-RA, acep_annotation_ACEP_00002453-RA	acep_annotation_ACEP_00008314-RA, lhum_annotation_LHUM_16303-RA, pbar_annotation_PBAR_20815-RA, lhum_annotation_LHUM_14631-RA, pbar_annotation_PBAR_ar_WBSCR17_like-1, acep_annotation_ACEP_00006332-RA, lhum_annotation_LHUM_12628-RA, acep_annotation_ACEP_00004174-RA, pbar_annotation_PBAR_19694-RA, lhum_annotation_LHUM_12506-RA, acep_annotation_ACEP_00013609-RA, pbar_annotation_PBAR_21383-RA
OG0000094	N0	n3	1.0	Non-Terminal	acep_annotation_ACEP_00008314-RA, lhum_annotation_LHUM_16303-RA, pbar_annotation_PBAR_20815-RA	lhum_annotation_LHUM_14631-RA, pbar_annotation_PBAR_ar_WBSCR17_like-1, acep_annotation_ACEP_00006332-RA, lhum_annotation_LHUM_12628-RA, acep_annotation_ACEP_00004174-RA, pbar_annotation_PBAR_19694-RA, lhum_annotation_LHUM_12506-RA, acep_annotation_ACEP_00013609-RA, pbar_annotation_PBAR_21383-RA
OG0000094	N0	n6	1.0	Non-Terminal	lhum_annotation_LHUM_14631-RA, pbar_annotation_PBAR_ar_WBSCR17_like-1, acep_annotation_ACEP_00006332-RA	lhum_annotation_LHUM_12628-RA, acep_annotation_ACEP_00004174-RA, pbar_annotation_PBAR_19694-RA, lhum_annotation_LHUM_12506-RA, acep_annotation_ACEP_00013609-RA, pbar_annotation_PBAR_21383-RA
OG0000094	N0	n9	1.0	Non-Terminal	lhum_annotation_LHUM_12628-RA, acep_annotation_ACEP_00004174-RA, pbar_annotation_PBAR_19694-RA	lhum_annotation_LHUM_12506-RA, acep_annotation_ACEP_00013609-RA, pbar_annotation_PBAR_21383-RA
OG0000095	N0	n0	1.0	Non-Terminal	acep_annotation_ACEP_00005734-RA, pbar_annotation_PBAR_24191-RA, lhum_annotation_LHUM_23821-RA	acep_annotation_ACEP_00004814-RA, pbar_annotation_PBAR_14640-RA, lhum_annotation_LHUM_23332-RA, pbar_annotation_PBAR_18715-RA, lhum_annotation_LHUM_12385-RA, acep_annotation_ACEP_00004888-RA, pbar_annotation_PBAR_23152-RA, lhum_annotation_LHUM_24960-RA, acep_annotation_ACEP_00003629-RA, lhum_annotation_LHUM_um_nAChRa1-RA, pbar_annotation_PBAR_ar_nAChRa1-RB, acep_annotation_ACEP_00005727-RA
OG0000095	N0	n3	1.0	Non-Terminal	acep_annotation_ACEP_00004814-RA, pbar_annotation_PBAR_14640-RA, lhum_annotation_LHUM_23332-RA, pbar_annotation_PBAR_18715-RA, lhum_annotation_LHUM_12385-RA, acep_annotation_ACEP_00004888-RA, pbar_annotation_PBAR_23152-RA, lhum_annotation_LHUM_24960-RA, acep_annotation_ACEP_00003629-RA	lhum_annotation_LHUM_um_nAChRa1-RA, pbar_annotation_PBAR_ar_nAChRa1-RB, acep_annotation_ACEP_00005727-RA
OG0000095	N0	n4	1.0	Non-Terminal	acep_annotation_ACEP_00004814-RA, pbar_annotation_PBAR_14640-RA, lhum_annotation_LHUM_23332-RA, pbar_annotation_PBAR_18715-RA, lhum_annotation_LHUM_12385-RA, acep_annotation_ACEP_00004888-RA	pbar_annotation_PBAR_23152-RA, lhum_annotation_LHUM_24960-RA, acep_annotation_ACEP_00003629-RA
OG0000095	N0	n5	1.0	Non-Terminal	acep_annotation_ACEP_00004814-RA, pbar_annotation_PBAR_14640-RA, lhum_annotation_LHUM_23332-RA	pbar_annotation_PBAR_18715-RA, lhum_annotation_LHUM_12385-RA, acep_annotation_ACEP_00004888-RA
OG0000096	N1	n1	1.0	Non-Terminal	pbar_annotation_PBAR_21044-RA, acep_annotation_ACEP_00016703-RA	acep_annotation_ACEP_00011186-RA, pbar_annotation_PBAR_21042-RA, pbar_annotation_PBAR_21047-RA, acep_annotation_ACEP_00011187-RA, acep_annotation_ACEP_00016483-RA, acep_annotation_ACEP_00011185-RA, pbar_annotation_PBAR_21049-RA, pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA, pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	N1	n3	0.5	Non-Terminal	acep_annotation_ACEP_00011186-RA	pbar_annotation_PBAR_21042-RA, pbar_annotation_PBAR_21047-RA, acep_annotation_ACEP_00011187-RA, acep_annotation_ACEP_00016483-RA, acep_annotation_ACEP_00011185-RA, pbar_annotation_PBAR_21049-RA, pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA, pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	N1	n4	0.5	Non-Terminal	pbar_annotation_PBAR_21042-RA	pbar_annotation_PBAR_21047-RA, acep_annotation_ACEP_00011187-RA, acep_annotation_ACEP_00016483-RA, acep_annotation_ACEP_00011185-RA, pbar_annotation_PBAR_21049-RA, pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA, pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	N1	n5	1.0	Non-Terminal	pbar_annotation_PBAR_21047-RA, acep_annotation_ACEP_00011187-RA	acep_annotation_ACEP_00016483-RA, acep_annotation_ACEP_00011185-RA, pbar_annotation_PBAR_21049-RA, pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA, pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	acep_annotation	n8	1.0	Terminal	acep_annotation_ACEP_00016483-RA	acep_annotation_ACEP_00011185-RA
OG0000096	pbar_annotation	n9	1.0	Terminal	pbar_annotation_PBAR_21049-RA	pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA, pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	pbar_annotation	n10	1.0	Terminal	pbar_annotation_PBAR_21048-RA, pbar_annotation_PBAR_26857-RA	pbar_annotation_PBAR_26856-RA, pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	pbar_annotation	n11	1.0	Terminal	pbar_annotation_PBAR_21048-RA	pbar_annotation_PBAR_26857-RA
OG0000096	pbar_annotation	n12	1.0	Terminal	pbar_annotation_PBAR_26856-RA	pbar_annotation_PBAR_21051-RA, pbar_annotation_PBAR_21050-RA
OG0000096	pbar_annotation	n13	1.0	Terminal	pbar_annotation_PBAR_21051-RA	pbar_annotation_PBAR_21050-RA
OG0000097	N0	n0	0.6666666666666666	Non-Terminal	lhum_annotation_LHUM_14556-RA, lhum_annotation_LHUM_18707-RA, acep_annotation_ACEP_00012329-RA	pbar_annotation_PBAR_23751-RA, acep_annotation_ACEP_00012330-RA, lhum_annotation_LHUM_12623-RA, lhum_annotation_LHUM_25211-RA, lhum_annotation_LHUM_18381-RA, lhum_annotation_LHUM_12622-RA, lhum_annotation_LHUM_10542-RA, lhum_annotation_LHUM_17397-RA, lhum_annotation_LHUM_12522-RA, lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_14556-RA	lhum_annotation_LHUM_18707-RA
OG0000097	lhum_annotation	n5	1.0	Terminal	lhum_annotation_LHUM_12623-RA	lhum_annotation_LHUM_25211-RA, lhum_annotation_LHUM_18381-RA, lhum_annotation_LHUM_12622-RA, lhum_annotation_LHUM_10542-RA, lhum_annotation_LHUM_17397-RA, lhum_annotation_LHUM_12522-RA, lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n6	1.0	Terminal	lhum_annotation_LHUM_25211-RA, lhum_annotation_LHUM_18381-RA, lhum_annotation_LHUM_12622-RA	lhum_annotation_LHUM_10542-RA, lhum_annotation_LHUM_17397-RA, lhum_annotation_LHUM_12522-RA, lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n7	1.0	Terminal	lhum_annotation_LHUM_25211-RA, lhum_annotation_LHUM_18381-RA	lhum_annotation_LHUM_12622-RA
OG0000097	lhum_annotation	n8	1.0	Terminal	lhum_annotation_LHUM_25211-RA	lhum_annotation_LHUM_18381-RA
OG0000097	lhum_annotation	n9	1.0	Terminal	lhum_annotation_LHUM_10542-RA	lhum_annotation_LHUM_17397-RA, lhum_annotation_LHUM_12522-RA, lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n10	1.0	Terminal	lhum_annotation_LHUM_17397-RA	lhum_annotation_LHUM_12522-RA, lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n11	1.0	Terminal	lhum_annotation_LHUM_12522-RA	lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA, lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_10273-RA, lhum_annotation_LHUM_25207-RA	lhum_annotation_LHUM_18710-RA
OG0000097	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_10273-RA	lhum_annotation_LHUM_25207-RA
OG0000098	lhum_annotation	n0	1.0	Terminal	lhum_annotation_LHUM_25602-RA	lhum_annotation_LHUM_25810-RA, lhum_annotation_LHUM_25276-RA, lhum_annotation_LHUM_25543-RA, lhum_annotation_LHUM_25331-RA, lhum_annotation_LHUM_25289-RA, lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA, lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_25810-RA	lhum_annotation_LHUM_25276-RA, lhum_annotation_LHUM_25543-RA, lhum_annotation_LHUM_25331-RA, lhum_annotation_LHUM_25289-RA, lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA, lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_25276-RA	lhum_annotation_LHUM_25543-RA, lhum_annotation_LHUM_25331-RA, lhum_annotation_LHUM_25289-RA, lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA, lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n3	1.0	Terminal	lhum_annotation_LHUM_25543-RA	lhum_annotation_LHUM_25331-RA, lhum_annotation_LHUM_25289-RA, lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA, lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n4	1.0	Terminal	lhum_annotation_LHUM_25331-RA, lhum_annotation_LHUM_25289-RA	lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA, lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n5	1.0	Terminal	lhum_annotation_LHUM_25331-RA	lhum_annotation_LHUM_25289-RA
OG0000098	lhum_annotation	n6	1.0	Terminal	lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA, lhum_annotation_LHUM_25982-RA	lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA, lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n7	1.0	Terminal	lhum_annotation_LHUM_25564-RA, lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA	lhum_annotation_LHUM_25982-RA
OG0000098	lhum_annotation	n8	1.0	Terminal	lhum_annotation_LHUM_25564-RA	lhum_annotation_LHUM_26001-RA, lhum_annotation_LHUM_25765-RA
OG0000098	lhum_annotation	n9	1.0	Terminal	lhum_annotation_LHUM_26001-RA	lhum_annotation_LHUM_25765-RA
OG0000098	lhum_annotation	n10	1.0	Terminal	lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA, lhum_annotation_LHUM_25697-RA	lhum_annotation_LHUM_16319-RA
OG0000098	lhum_annotation	n11	1.0	Terminal	lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA, lhum_annotation_LHUM_10229-RA	lhum_annotation_LHUM_25697-RA
OG0000098	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_25340-RA, lhum_annotation_LHUM_25895-RA	lhum_annotation_LHUM_10229-RA
OG0000098	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_25340-RA	lhum_annotation_LHUM_25895-RA
OG0000099	lhum_annotation	n0	1.0	Terminal	lhum_annotation_LHUM_25521-RA	lhum_annotation_LHUM_17446-RA, lhum_annotation_LHUM_25416-RA, lhum_annotation_LHUM_25376-RA, lhum_annotation_LHUM_25569-RA, lhum_annotation_LHUM_20451-RA, lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA, lhum_annotation_LHUM_14449-RA, lhum_annotation_LHUM_12433-RA, lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA, lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n1	1.0	Terminal	lhum_annotation_LHUM_17446-RA, lhum_annotation_LHUM_25416-RA, lhum_annotation_LHUM_25376-RA	lhum_annotation_LHUM_25569-RA, lhum_annotation_LHUM_20451-RA, lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA, lhum_annotation_LHUM_14449-RA, lhum_annotation_LHUM_12433-RA, lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA, lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_17446-RA, lhum_annotation_LHUM_25416-RA	lhum_annotation_LHUM_25376-RA
OG0000099	lhum_annotation	n3	1.0	Terminal	lhum_annotation_LHUM_17446-RA	lhum_annotation_LHUM_25416-RA
OG0000099	lhum_annotation	n4	1.0	Terminal	lhum_annotation_LHUM_25569-RA	lhum_annotation_LHUM_20451-RA, lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA, lhum_annotation_LHUM_14449-RA, lhum_annotation_LHUM_12433-RA, lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA, lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n5	1.0	Terminal	lhum_annotation_LHUM_20451-RA, lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA, lhum_annotation_LHUM_14449-RA	lhum_annotation_LHUM_12433-RA, lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA, lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n6	1.0	Terminal	lhum_annotation_LHUM_20451-RA, lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA	lhum_annotation_LHUM_14449-RA
OG0000099	lhum_annotation	n7	1.0	Terminal	lhum_annotation_LHUM_20451-RA	lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA, lhum_annotation_LHUM_25258-RA
OG0000099	lhum_annotation	n8	1.0	Terminal	lhum_annotation_LHUM_10828-RA, lhum_annotation_LHUM_25234-RA	lhum_annotation_LHUM_25258-RA
OG0000099	lhum_annotation	n9	1.0	Terminal	lhum_annotation_LHUM_10828-RA	lhum_annotation_LHUM_25234-RA
OG0000099	lhum_annotation	n10	1.0	Terminal	lhum_annotation_LHUM_12433-RA	lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA, lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n11	1.0	Terminal	lhum_annotation_LHUM_23199-RA, lhum_annotation_LHUM_14409-RA	lhum_annotation_LHUM_23110-RA, lhum_annotation_LHUM_16649-RA
OG0000099	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_23199-RA	lhum_annotation_LHUM_14409-RA
OG0000099	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_23110-RA	lhum_annotation_LHUM_16649-RA
OG0000100	pbar_annotation	n0	1.0	Terminal	pbar_annotation_PBAR_26508-RA	pbar_annotation_PBAR_26507-RA, pbar_annotation_PBAR_14767-RA, pbar_annotation_PBAR_14765-RA, pbar_annotation_PBAR_26509-RA, pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA, pbar_annotation_PBAR_26510-RA
OG0000100	pbar_annotation	n1	1.0	Terminal	pbar_annotation_PBAR_26507-RA	pbar_annotation_PBAR_14767-RA, pbar_annotation_PBAR_14765-RA, pbar_annotation_PBAR_26509-RA, pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA, pbar_annotation_PBAR_26510-RA
OG0000100	pbar_annotation	n2	1.0	Terminal	pbar_annotation_PBAR_14767-RA	pbar_annotation_PBAR_14765-RA, pbar_annotation_PBAR_26509-RA, pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA, pbar_annotation_PBAR_26510-RA
OG0000100	pbar_annotation	n3	1.0	Terminal	pbar_annotation_PBAR_14765-RA	pbar_annotation_PBAR_26509-RA, pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA, pbar_annotation_PBAR_26510-RA
OG0000100	pbar_annotation	n4	1.0	Terminal	pbar_annotation_PBAR_26509-RA, pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA	pbar_annotation_PBAR_26510-RA
OG0000100	pbar_annotation	n5	1.0	Terminal	pbar_annotation_PBAR_26509-RA	pbar_annotation_PBAR_14770-RA, pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA
OG0000100	pbar_annotation	n6	1.0	Terminal	pbar_annotation_PBAR_14770-RA	pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA, pbar_annotation_PBAR_14766-RA
OG0000100	pbar_annotation	n7	1.0	Terminal	pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA, pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA	pbar_annotation_PBAR_14766-RA
OG0000100	pbar_annotation	n8	1.0	Terminal	pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA, pbar_annotation_PBAR_26511-RA	pbar_annotation_PBAR_26467-RA, pbar_annotation_PBAR_26464-RA, pbar_annotation_PBAR_14302-RA
OG0000100	pbar_annotation	n9	1.0	Terminal	pbar_annotation_PBAR_26460-RA, pbar_annotation_PBAR_14764-RA, pbar_annotation_PBAR_26468-RA	pbar_annotation_PBAR_26511-RA
