Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0017224		LHUM_23319-RA	
OG0017225		LHUM_23318-RA	
OG0017226		LHUM_23327-RA	
OG0017227		LHUM_23343-RA	
OG0017228		LHUM_23339-RA	
OG0017229		LHUM_23358-RA	
OG0017230		LHUM_23357-RA	
OG0017231		LHUM_23372-RA	
OG0017232		LHUM_23370-RA	
OG0017233		LHUM_23386-RA	
OG0017234		LHUM_23398-RA	
OG0017235		LHUM_23412-RA	
OG0017236		LHUM_23441-RA	
OG0017237		LHUM_26035-RA	
OG0017238		LHUM_23464-RA	
OG0017239		LHUM_23457-RA	
OG0017240		LHUM_23456-RA	
OG0017241		LHUM_23468-RA	
OG0017242		LHUM_11153-RA	
OG0017243		LHUM_11150-RA	
OG0017244		LHUM_25321-RA	
OG0017245		LHUM_11152-RA	
OG0017246		LHUM_11156-RA	
OG0017247		LHUM_11160-RA	
OG0017248		LHUM_11164-RA	
OG0017249		LHUM_25322-RA	
OG0017250		LHUM_11988-RA	
OG0017251		LHUM_12001-RA	
OG0017252		LHUM_12003-RA	
OG0017253		LHUM_12020-RA	
OG0017254		LHUM_12005-RA	
OG0017255		LHUM_12004-RA	
OG0017256		LHUM_12021-RA	
OG0017257		LHUM_12023-RA	
OG0017258		LHUM_12034-RA	
OG0017259		LHUM_12037-RA	
OG0017260		LHUM_12036-RA	
OG0017261		LHUM_12038-RA	
OG0017262		LHUM_12043-RA	
OG0017263		LHUM_12050-RA	
OG0017264		LHUM_12074-RA	
OG0017265		LHUM_12082-RA	
OG0017266		LHUM_12083-RA	
OG0017267		LHUM_12086-RA	
OG0017268		LHUM_12096-RA	
OG0017269		LHUM_12105-RA	
OG0017270		LHUM_25366-RA	
OG0017271		LHUM_12110-RA	
OG0017272		LHUM_12115-RA	
OG0017273		LHUM_12125-RA	
OG0017274		LHUM_12128-RA	
OG0017275		LHUM_12137-RA	
OG0017276		LHUM_12139-RB	
OG0017277		LHUM_12136-RA	
OG0017278		LHUM_12142-RA	
OG0017279		LHUM_12140-RA	
OG0017280		LHUM_12141-RA	
OG0017281		LHUM_25369-RA	
OG0017282		LHUM_25370-RA	
OG0017283		LHUM_25372-RA	
OG0017284		LHUM_25371-RA	
OG0017285		LHUM_12203-RA	
OG0017286		LHUM_12200-RA	
OG0017287		LHUM_12208-RA	
OG0017288		LHUM_12206-RA	
OG0017289		LHUM_12231-RA	
OG0017290		LHUM_12220-RA	
OG0017291		LHUM_25373-RA	
OG0017292		LHUM_14284-RA	
OG0017293		LHUM_14297-RA	
OG0017294		LHUM_14303-RA	
OG0017295		LHUM_14305-RA	
OG0017296		LHUM_14310-RA	
OG0017297		LHUM_14324-RA	
OG0017298		LHUM_14320-RA	
OG0017299		LHUM_14329-RA	
OG0017300		LHUM_14351-RA	
OG0017301		LHUM_14366-RA	
OG0017302		LHUM_14370-RA	
OG0017303		LHUM_10259-RA	
OG0017304		LHUM_12586-RA	
OG0017305		LHUM_12585-RA	
OG0017306		LHUM_12590-RA	
OG0017307		LHUM_25393-RA	
OG0017308		LHUM_10469-RA	
OG0017309		LHUM_11558-RA	
OG0017310		LHUM_11557-RA	
OG0017311		LHUM_10292-RA	
OG0017312		LHUM_15178-RA	
OG0017313		LHUM_15189-RA	
OG0017314		LHUM_25547-RA	
OG0017315		LHUM_15207-RA	
OG0017316		LHUM_15208-RA	
OG0017317		LHUM_15221-RA	
OG0017318		LHUM_25548-RA	
OG0017319		LHUM_15247-RA	
OG0017320		LHUM_15246-RA	
OG0017321		LHUM_15249-RA	
OG0017322		LHUM_15259-RA	
OG0017323		LHUM_15292-RA	
OG0017324		LHUM_15291-RA	
OG0017325		LHUM_15274-RA	
OG0017326		LHUM_15289-RA	
OG0017327		LHUM_25549-RA	
OG0017328		LHUM_15302-RA	
OG0017329		LHUM_15316-RA	
OG0017330		LHUM_15324-RA	
OG0017331		LHUM_15322-RA	
OG0017332		LHUM_15323-RA	
OG0017333		LHUM_15320-RA	
OG0017334		LHUM_15336-RA	
OG0017335		LHUM_15343-RA	
OG0017336		LHUM_25545-RA	
OG0017337		LHUM_15344-RA	
OG0017338		LHUM_15354-RA	
OG0017339		LHUM_25544-RA	
OG0017340		LHUM_15352-RA	
OG0017341		LHUM_15353-RA	
OG0017342		LHUM_15359-RA	
OG0017343		LHUM_12707-RA	
OG0017344		LHUM_25399-RA	
OG0017345		LHUM_12716-RA	
OG0017346		LHUM_25343-RA	
OG0017347		LHUM_11579-RA	
OG0017348		LHUM_16451-RA	
OG0017349		LHUM_16452-RA	
OG0017350		LHUM_16453-RA	
OG0017351		LHUM_16457-RA	
OG0017352		LHUM_16461-RA	
OG0017353		LHUM_16464-RA	
OG0017354		LHUM_16465-RA	
OG0017355		LHUM_25617-RA	
OG0017356		LHUM_16477-RA	
OG0017357		LHUM_16476-RA	
OG0017358		LHUM_16478-RA	
OG0017359		LHUM_25615-RA	
OG0017360		LHUM_25614-RA	
OG0017361		LHUM_25616-RA	
OG0017362		LHUM_16489-RA	
OG0017363		LHUM_10262-RA	
OG0017364		LHUM_11338-RA	
OG0017365		LHUM_11336-RA	
OG0017366		LHUM_11337-RA	
OG0017367		LHUM_25333-RA	
OG0017368		LHUM_11341-RA	
OG0017369		LHUM_11340-RA	
OG0017370		LHUM_26007-RA	
OG0017371		LHUM_26008-RA	
OG0017372		LHUM_23008-RA	
OG0017373		LHUM_23009-RA	
OG0017374		LHUM_23010-RA	
OG0017375		LHUM_23023-RA	
OG0017376		LHUM_26009-RA	
OG0017377		LHUM_23048-RA	
OG0017378		LHUM_23038-RA	
OG0017379		LHUM_23055-RA	
OG0017380		LHUM_23061-RA	
OG0017381		LHUM_23062-RA	
OG0017382		LHUM_23067-RA	
OG0017383		LHUM_23069-RA	
OG0017384		LHUM_26012-RA	
OG0017385		LHUM_23098-RA	
OG0017386		LHUM_23105-RA	
OG0017387		LHUM_23103-RA	
OG0017388		LHUM_19898-RA	
OG0017389		LHUM_19896-RA	
OG0017390		LHUM_10218-RA	
OG0017391		LHUM_12429-RA	
OG0017392		LHUM_12432-RA	
OG0017393		LHUM_12431-RA	
OG0017394		LHUM_18432-RA	
OG0017395		LHUM_16345-RA	
OG0017396		LHUM_16347-RA	
OG0017397		LHUM_16346-RA	
OG0017398		LHUM_16348-RA	
OG0017399		LHUM_16349-RA	
OG0017400		LHUM_16364-RA	
OG0017401		LHUM_25608-RA	
OG0017402		LHUM_16366-RA	
OG0017403		LHUM_16371-RA	
OG0017404		LHUM_16377-RA	
OG0017405		LHUM_16376-RA	
OG0017406		LHUM_16378-RA	
OG0017407		LHUM_16379-RA	
OG0017408		LHUM_25612-RA	
OG0017409		LHUM_25613-RA	
OG0017410		LHUM_25599-RA	
OG0017411		LHUM_16396-RA	
OG0017412		LHUM_16415-RA	
OG0017413		LHUM_16416-RA	
OG0017414		LHUM_25595-RA	
OG0017415		LHUM_16420-RA	
OG0017416		LHUM_25601-RA	
OG0017417		LHUM_25600-RA	
OG0017418		LHUM_16431-RA	
OG0017419		LHUM_16424-RA	
OG0017420		LHUM_12825-RA	
OG0017421		LHUM_12818-RA	
OG0017422		LHUM_12826-RA	
OG0017423		LHUM_14386-RA	
OG0017424		LHUM_14385-RA	
OG0017425		LHUM_14394-RA	
OG0017426		LHUM_14395-RA	
OG0017427		LHUM_14400-RA	
OG0017428		LHUM_13201-RA	
OG0017429		LHUM_10184-RA	
OG0017430		LHUM_11846-RA	
OG0017431		LHUM_25356-RA	
OG0017432		LHUM_10835-RA	
OG0017433		LHUM_10833-RA	
OG0017434		LHUM_10831-RA	
OG0017435		LHUM_10832-RA	
OG0017436		LHUM_20457-RA	
OG0017437		LHUM_20466-RA	
OG0017438		LHUM_20470-RA	
OG0017439		LHUM_20489-RA	
OG0017440		LHUM_25876-RA	
OG0017441		LHUM_20503-RA	
OG0017442		LHUM_20505-RA	
OG0017443		LHUM_20504-RA	
OG0017444		LHUM_20508-RA	
OG0017445		LHUM_20515-RA	
OG0017446		LHUM_20517-RA	
OG0017447		LHUM_20518-RA	
OG0017448		LHUM_22726-RA	
OG0017449		LHUM_22747-RA	
OG0017450		LHUM_22737-RA	
OG0017451		LHUM_25994-RA	
OG0017452		LHUM_22750-RA	
OG0017453		LHUM_22751-RA	
OG0017454		LHUM_22754-RA	
OG0017455		LHUM_22759-RA	
OG0017456		LHUM_22755-RA	
OG0017457		LHUM_14946-RA	
OG0017458		LHUM_14941-RA	
OG0017459		LHUM_14945-RA	
OG0017460		LHUM_14948-RA	
OG0017461		LHUM_14954-RA	
OG0017462		LHUM_14973-RA	
OG0017463		LHUM_14976-RA	
OG0017464		LHUM_14990-RA	
OG0017465		LHUM_14991-RA	
OG0017466		LHUM_14989-RA	
OG0017467		LHUM_25540-RA	
OG0017468		LHUM_15015-RA	
OG0017469		LHUM_15017-RA	
OG0017470		LHUM_15030-RA	
OG0017471		LHUM_15041-RA	
OG0017472		LHUM_15043-RA	
OG0017473		LHUM_15042-RA	
OG0017474		LHUM_15049-RA	
OG0017475		LHUM_15048-RA	
OG0017476		LHUM_15064-RA	
OG0017477		LHUM_15066-RA	
OG0017478		LHUM_25386-RA	
OG0017479		LHUM_12476-RA	
OG0017480		LHUM_10334-RA	
OG0017481		LHUM_12946-RA	
OG0017482		LHUM_25431-RA	
OG0017483		LHUM_25432-RA	
OG0017484		LHUM_12988-RA	
OG0017485		LHUM_12987-RA	
OG0017486		LHUM_12983-RA	
OG0017487		LHUM_13004-RA	
OG0017488		LHUM_12997-RA	
OG0017489		LHUM_13020-RA	
OG0017490		LHUM_25436-RA	
OG0017491		LHUM_25420-RA	
OG0017492		LHUM_13033-RA	
OG0017493		LHUM_13038-RA	
OG0017494		LHUM_25424-RA	
OG0017495		LHUM_13057-RA	
OG0017496		LHUM_13056-RA	
OG0017497		LHUM_13067-RA	
OG0017498		LHUM_13083-RA	
OG0017499		LHUM_13084-RA	
OG0017500		LHUM_13110-RA	
OG0017501		LHUM_13117-RA	
OG0017502		LHUM_13118-RA	
OG0017503		LHUM_25430-RA	
OG0017504		LHUM_13126-RA	
OG0017505		LHUM_25433-RA	
OG0017506		LHUM_13127-RA	
OG0017507		LHUM_13153-RA	
OG0017508		LHUM_13164-RA	
OG0017509		LHUM_13170-RA	
OG0017510		LHUM_13171-RA	
OG0017511		LHUM_25435-RA	
OG0017512		LHUM_12529-RA	
OG0017513		LHUM_20724-RA	
OG0017514		LHUM_20741-RA	
OG0017515		LHUM_20740-RA	
OG0017516		LHUM_20738-RA	
OG0017517		LHUM_20742-RA	
OG0017518		LHUM_20737-RA	
OG0017519		LHUM_20754-RA	
OG0017520		LHUM_20755-RA	
OG0017521		LHUM_20752-RA	
OG0017522		LHUM_20746-RA	
OG0017523		LHUM_20763-RA	
OG0017524		LHUM_UM_05105393	
OG0017525		fragment-RA	
OG0017526		LHUM_20783-RA	
OG0017527		LHUM_20780-RA	
OG0017528		LHUM_20782-RA	
OG0017529		LHUM_20791-RA	
OG0017530		LHUM_20789-RA	
OG0017531		LHUM_25898-RA	
OG0017532		LHUM_20795-RA	
OG0017533		LHUM_12723-RA	
OG0017534		LHUM_12728-RA	
OG0017535		LHUM_12726-RA	
OG0017536		LHUM_12741-RA	
OG0017537		LHUM_16005-RA	
OG0017538		LHUM_16000-RA	
OG0017539		LHUM_16012-RA	
OG0017540		LHUM_16007-RA	
OG0017541		LHUM_16011-RA	
OG0017542		LHUM_16010-RA	
OG0017543		LHUM_15991-RA	
OG0017544		LHUM_16009-RA	
OG0017545		LHUM_11881-RA	
OG0017546		LHUM_25361-RA	
OG0017547		LHUM_11886-RA	
OG0017548		LHUM_25508-RA	
OG0017549		LHUM_10566-RA	
OG0017550		LHUM_10431-RA	
OG0017551		LHUM_17702-RA	
OG0017552		LHUM_17700-RA	
OG0017553		LHUM_23894-RA	
OG0017554		LHUM_17454-RA	
OG0017555		LHUM_25677-RA	
OG0017556		LHUM_25673-RA	
OG0017557		LHUM_25681-RA	
OG0017558		LHUM_17462-RA	
OG0017559		LHUM_17470-RA	
OG0017560		LHUM_17504-RA	
OG0017561		LHUM_25685-RA	
OG0017562		LHUM_25683-RA	
OG0017563		LHUM_25676-RA	
OG0017564		LHUM_17518-RA	
OG0017565		LHUM_17517-RA	
OG0017566		LHUM_17524-RA	
OG0017567		LHUM_25678-RA	
OG0017568		LHUM_17542-RA	
OG0017569		LHUM_25680-RA	
OG0017570		LHUM_17559-RA	
OG0017571		LHUM_17563-RA	
OG0017572		LHUM_17562-RA	
OG0017573		LHUM_17561-RA	
OG0017574		LHUM_17558-RA	
OG0017575		LHUM_12546-RA	
OG0017576		LHUM_12545-RA	
OG0017577		LHUM_20969-RA	
OG0017578		LHUM_20971-RA	
OG0017579		LHUM_10378-RA	
OG0017580		LHUM_18382-RA	
OG0017581		LHUM_10250-RA	
OG0017582		LHUM_10657-RA	
OG0017583		LHUM_16530-RA	
OG0017584		LHUM_16528-RA	
OG0017585		LHUM_16534-RA	
OG0017586		LHUM_16539-RA	
OG0017587		LHUM_16549-RA	
OG0017588		LHUM_16550-RA	
OG0017589		LHUM_16554-RA	
OG0017590		LHUM_16553-RA	
OG0017591		LHUM_16555-RA	
OG0017592		LHUM_18695-RA	
OG0017593		LHUM_18694-RA	
OG0017594		LHUM_12488-RA	
OG0017595		LHUM_25388-RA	
OG0017596		LHUM_12497-RA	
OG0017597		LHUM_21720-RA	
OG0017598		LHUM_21722-RA	
OG0017599		LHUM_21724-RA	
OG0017600		LHUM_21740-RA	
OG0017601		LHUM_21739-RA	
OG0017602		LHUM_19103-RA	
OG0017603		LHUM_19096-RA	
OG0017604		LHUM_19099-RA	
OG0017605		LHUM_19104-RA	
OG0017606		LHUM_10711-RA	
OG0017607		LHUM_19112-RA	
OG0017608		LHUM_19111-RA	
OG0017609		LHUM_19115-RA	
OG0017610		LHUM_19120-RA	
OG0017611		LHUM_13195-RA	
OG0017612		LHUM_17971-RA	
OG0017613		LHUM_17972-RA	
OG0017614		LHUM_11297-RA	
OG0017615		LHUM_10462-RA	
OG0017616		LHUM_11868-RA	
OG0017617		LHUM_13236-RA	
OG0017618		LHUM_25481-RA	
OG0017619		LHUM_25517-RA	
OG0017620		LHUM_14576-RA	
OG0017621		LHUM_14583-RA	
OG0017622		LHUM_14595-RA	
OG0017623		LHUM_25518-RA	
OG0017624		LHUM_14605-RA	
OG0017625		LHUM_14627-RA	
OG0017626		LHUM_14648-RA	
OG0017627		LHUM_14650-RA	
OG0017628		LHUM_25520-RA	
OG0017629		LHUM_12801-RA	
OG0017630		LHUM_25285-RA	
OG0017631		LHUM_10485-RA	
OG0017632		LHUM_25297-RA	
OG0017633		LHUM_22495-RA	
OG0017634		LHUM_22522-RA	
OG0017635		LHUM_22510-RA	
OG0017636		LHUM_22525-RA	
OG0017637		LHUM_22544-RA	
OG0017638		LHUM_22540-RA	
OG0017639		LHUM_25814-RA	
OG0017640		LHUM_19993-RA	
OG0017641		LHUM_19994-RA	
OG0017642		LHUM_18567-RA	
OG0017643		LHUM_25737-RA	
OG0017644		LHUM_18571-RA	
OG0017645		LHUM_25738-RA	
OG0017646		LHUM_25739-RA	
OG0017647		LHUM_25740-RA	
OG0017648		LHUM_18589-RA	
OG0017649		LHUM_18588-RA	
OG0017650		LHUM_18604-RA	
OG0017651		LHUM_25742-RA	
OG0017652		LHUM_18608-RA	
OG0017653		LHUM_10562-RA	
OG0017654		LHUM_10424-RA	
OG0017655		LHUM_10217-RA	
OG0017656		LHUM_18487-RA	
OG0017657		LHUM_18480-RA	
OG0017658		LHUM_18478-RA	
OG0017659		LHUM_18490-RA	
OG0017660		LHUM_18507-RA	
OG0017661		LHUM_18508-RA	
OG0017662		LHUM_18510-RA	
OG0017663		LHUM_18514-RA	
OG0017664		LHUM_18513-RA	
OG0017665		LHUM_18511-RA	
OG0017666		LHUM_18516-RA	
OG0017667		LHUM_18525-RA	
OG0017668		LHUM_18527-RA	
OG0017669		LHUM_18526-RA	
OG0017670		LHUM_18532-RA	
OG0017671		LHUM_18534-RA	
OG0017672		LHUM_18542-RA	
OG0017673		LHUM_18551-RA	
OG0017674		LHUM_18549-RA	
OG0017675		LHUM_18546-RA	
OG0017676		LHUM_18547-RA	
OG0017677		LHUM_18550-RA	
OG0017678		LHUM_25734-RA	
OG0017679		LHUM_18553-RA	
OG0017680		LHUM_18552-RA	
OG0017681		LHUM_25735-RA	
OG0017682		LHUM_18556-RB	
OG0017683		LHUM_18564-RA	
OG0017684		LHUM_15140-RA	
OG0017685		LHUM_15141-RA	
OG0017686		LHUM_14673-RA	
OG0017687		LHUM_14676-RA	
OG0017688		LHUM_12446-RA	
OG0017689		LHUM_15691-RA	
OG0017690		LHUM_15703-RA	
OG0017691		LHUM_15698-RA	
OG0017692		LHUM_15695-RA	
OG0017693		LHUM_15692-RA	
OG0017694		LHUM_15701-RA	
OG0017695		LHUM_15704-RA	
OG0017696		LHUM_15705-RA	
OG0017697		LHUM_15697-RA	
OG0017698		LHUM_10577-RA	
OG0017699		LHUM_10578-RA	
OG0017700		LHUM_14520-RA	
OG0017701		LHUM_20981-RA	
OG0017702		LHUM_20975-RA	
OG0017703		LHUM_20980-RA	
OG0017704		LHUM_20973-RA	
OG0017705		LHUM_20974-RA	
OG0017706		LHUM_20972-RA	
OG0017707		LHUM_17717-RA	
OG0017708		LHUM_17722-RA	
OG0017709		LHUM_25694-RA	
OG0017710		LHUM_17726-RA	
OG0017711		LHUM_17733-RA	
OG0017712		LHUM_17741-RA	
OG0017713		LHUM_17736-RA	
OG0017714		LHUM_17747-RA	
OG0017715		LHUM_17749-RA	
OG0017716		LHUM_17762-RA	
OG0017717		LHUM_17754-RA	
OG0017718		LHUM_17761-RA	
OG0017719		LHUM_17764-RA	
OG0017720		LHUM_17784-RA	
OG0017721		LHUM_25692-RA	
OG0017722		LHUM_17792-RA	
OG0017723		LHUM_17794-RA	
OG0017724		LHUM_17805-RA	
OG0017725		LHUM_17806-RA	
OG0017726		LHUM_17804-RA	
OG0017727		LHUM_25690-RA	
OG0017728		LHUM_25691-RA	
OG0017729		LHUM_17829-RA	
OG0017730		LHUM_17843-RA	
OG0017731		LHUM_17844-RA	
OG0017732		LHUM_17836-RA	
OG0017733		LHUM_17835-RA	
OG0017734		LHUM_17861-RA	
OG0017735		LHUM_17865-RA	
OG0017736		LHUM_17874-RA	
OG0017737		LHUM_17875-RA	
OG0017738		LHUM_17880-RA	
OG0017739		LHUM_17886-RA	
OG0017740		LHUM_17884-RA	
OG0017741		LHUM_17893-RA	
OG0017742		LHUM_25696-RA	
OG0017743		LHUM_17905-RA	
OG0017744		LHUM_17927-RA	
OG0017745		LHUM_17947-RA	
OG0017746		LHUM_17950-RA	
OG0017747		LHUM_17951-RA	
OG0017748		LHUM_25699-RA	
OG0017749		LHUM_17959-RA	
OG0017750		LHUM_17956-RA	
OG0017751		LHUM_17955-RA	
OG0017752		LHUM_17958-RA	
OG0017753		LHUM_25700-RA	
OG0017754		LHUM_15865-RA	
OG0017755		LHUM_15861-RA	
OG0017756		LHUM_15868-RA	
OG0017757		LHUM_15887-RA	
OG0017758		LHUM_15888-RA	
OG0017759		LHUM_12607-RA	
OG0017760		LHUM_12615-RA	
OG0017761		LHUM_16021-RA	
OG0017762		LHUM_25626-RA	
OG0017763		LHUM_16646-RA	
OG0017764		LHUM_15128-RA	
OG0017765		LHUM_15124-RA	
OG0017766		LHUM_15129-RA	
OG0017767		LHUM_15130-RA	
OG0017768		LHUM_15127-RA	
OG0017769		LHUM_12751-RA	
OG0017770		LHUM_12752-RA	
OG0017771		LHUM_12266-RA	
OG0017772		LHUM_12268-RA	
OG0017773		LHUM_13942-RA	
OG0017774		LHUM_24297-RA	
OG0017775		LHUM_24300-RA	
OG0017776		LHUM_24310-RA	
OG0017777		LHUM_24305-RA	
OG0017778		LHUM_17154-RA	
OG0017779		LHUM_17155-RA	
OG0017780		LHUM_17168-RA	
OG0017781		LHUM_17167-RA	
OG0017782		LHUM_17172-RA	
OG0017783		LHUM_17179-RA	
OG0017784		LHUM_25658-RA	
OG0017785		LHUM_25659-RA	
OG0017786		LHUM_25660-RA	
OG0017787		LHUM_17184-RA	
OG0017788		LHUM_17189-RA	
OG0017789		LHUM_17183-RA	
OG0017790		LHUM_25657-RA	
OG0017791		LHUM_17199-RA	
OG0017792		LHUM_17198-RA	
OG0017793		LHUM_25661-RA	
OG0017794		LHUM_17209-RA	
OG0017795		LHUM_17214-RA	
OG0017796		LHUM_17210-RA	
OG0017797		LHUM_17222-RA	
OG0017798		LHUM_17246-RA	
OG0017799		LHUM_25645-RA	
OG0017800		LHUM_17271-RA	
OG0017801		LHUM_17273-RA	
OG0017802		LHUM_17277-RA	
OG0017803		LHUM_17275-RA	
OG0017804		LHUM_17290-RA	
OG0017805		LHUM_25647-RA	
OG0017806		LHUM_17280-RA	
OG0017807		LHUM_17285-RA	
OG0017808		LHUM_25650-RA	
OG0017809		LHUM_25653-RA	
OG0017810		LHUM_25654-RA	
OG0017811		LHUM_17318-RA	
OG0017812		LHUM_17330-RA	
OG0017813		LHUM_17337-RA	
OG0017814		LHUM_17351-RA	
OG0017815		LHUM_17353-RA	
OG0017816		LHUM_17352-RA	
OG0017817		LHUM_25656-RA	
OG0017818		LHUM_15917-RA	
OG0017819		LHUM_15909-RA	
OG0017820		LHUM_15904-RA	
OG0017821		LHUM_15919-RA	
OG0017822		LHUM_15920-RA	
OG0017823		LHUM_15929-RA	
OG0017824		LHUM_25575-RA	
OG0017825		LHUM_25574-RA	
OG0017826		LHUM_15959-RA	
OG0017827		LHUM_15965-RA	
OG0017828		LHUM_15967-RA	
OG0017829		LHUM_15970-RA	
OG0017830		LHUM_15969-RA	
OG0017831		LHUM_15964-RA	
OG0017832		LHUM_15978-RA	
OG0017833		LHUM_11874-RA	
OG0017834		LHUM_13465-RA	
OG0017835		LHUM_13475-RA	
OG0017836		LHUM_18733-RA	
OG0017837		LHUM_18734-RA	
OG0017838		LHUM_18735-RA	
OG0017839		LHUM_18749-RA	
OG0017840		LHUM_18794-RA	
OG0017841		LHUM_18763-RA	
OG0017842		LHUM_18771-RA	
OG0017843		LHUM_18785-RA	
OG0017844		LHUM_18790-RA	
OG0017845		LHUM_18783-RA	
OG0017846		LHUM_18796-RA	
OG0017847		LHUM_18834-RA	
OG0017848		LHUM_18824-RA	
OG0017849		LHUM_18835-RA	
OG0017850		LHUM_25749-RA	
OG0017851		LHUM_18845-RA	
OG0017852		LHUM_18844-RA	
OG0017853		LHUM_18851-RA	
OG0017854		LHUM_18859-RA	
OG0017855		LHUM_25747-RA	
OG0017856		LHUM_18881-RA	
OG0017857		LHUM_18876-RA	
OG0017858		LHUM_18884-RA	
OG0017859		LHUM_18890-RA	
OG0017860		LHUM_18898-RA	
OG0017861		LHUM_25748-RA	
OG0017862		LHUM_18915-RB	
OG0017863		LHUM_18924-RA	
OG0017864		LHUM_18954-RA	
OG0017865		LHUM_18949-RA	
OG0017866		LHUM_14493-RA	
OG0017867		LHUM_25511-RA	
OG0017868		LHUM_14514-RA	
OG0017869		LHUM_14509-RA	
OG0017870		LHUM_14502-RA	
OG0017871		LHUM_21452-RA	
OG0017872		LHUM_21459-RA	
OG0017873		LHUM_21473-RA	
OG0017874		LHUM_21482-RA	
OG0017875		LHUM_25946-RA	
OG0017876		LHUM_21486-RA	
OG0017877		LHUM_21484-RA	
OG0017878		LHUM_21485-RA	
OG0017879		LHUM_21502-RA	
OG0017880		LHUM_21507-RA	
OG0017881		LHUM_21498-RA	
OG0017882		LHUM_21515-RA	
OG0017883		LHUM_21512-RA	
OG0017884		LHUM_21514-RA	
OG0017885		LHUM_21520-RA	
OG0017886		LHUM_25943-RA	
OG0017887		LHUM_21531-RA	
OG0017888		LHUM_21523-RA	
OG0017889		LHUM_21535-RA	
OG0017890		LHUM_21539-RA	
OG0017891		LHUM_21537-RA	
OG0017892		LHUM_21538-RA	
OG0017893		LHUM_21533-RA	
OG0017894		LHUM_21534-RA	
OG0017895		LHUM_21560-RA	
OG0017896		LHUM_21572-RA	
OG0017897		LHUM_21575-RA	
OG0017898		LHUM_21599-RA	
OG0017899		LHUM_20019-RA	
OG0017900		LHUM_11745-RA	
OG0017901		LHUM_10208-RA	
OG0017902		LHUM_10003-RA	
OG0017903		LHUM_24888-RA	
OG0017904		LHUM_24905-RA	
OG0017905		LHUM_26110-RA	
OG0017906		LHUM_24913-RA	
OG0017907		LHUM_24917-RA	
OG0017908		LHUM_24930-RA	
OG0017909		LHUM_24920-RA	
OG0017910		LHUM_24919-RA	
OG0017911		LHUM_24928-RA	
OG0017912		LHUM_26111-RA	
OG0017913		LHUM_24936-RA	
OG0017914		LHUM_24943-RA	
OG0017915		LHUM_24955-RA	
OG0017916		LHUM_24956-RA	
OG0017917		LHUM_24952-RB	
OG0017918		LHUM_24958-RA	
OG0017919		LHUM_24961-RA	
OG0017920		LHUM_24966-RA	
OG0017921		LHUM_24969-RA	
OG0017922		LHUM_13373-RA	
OG0017923		LHUM_13376-RA	
OG0017924		LHUM_10226-RA	
OG0017925		LHUM_10546-RA	
OG0017926		LHUM_um_desat_frag2-RA	
OG0017927		LHUM_19429-RA	
OG0017928		LHUM_19424-RA	
OG0017929		LHUM_25770-RA	
OG0017930		LHUM_19430-RA	
OG0017931		LHUM_19435-RA	
OG0017932		LHUM_19436-RA	
OG0017933		LHUM_25771-RA	
OG0017934		LHUM_19449-RA	
OG0017935		LHUM_19454-RA	
OG0017936		LHUM_19478-RA	
OG0017937		LHUM_19475-RA	
OG0017938		LHUM_19484-RA	
OG0017939		LHUM_19490-RB	
OG0017940		LHUM_19495-RA	
OG0017941		LHUM_19489-RA	
OG0017942		LHUM_19492-RA	
OG0017943		LHUM_19496-RA	
OG0017944		LHUM_19516-RA	
OG0017945		LHUM_19511-RA	
OG0017946		LHUM_19504-RA	
OG0017947		LHUM_19523-RA	
OG0017948		LHUM_15115-RA	
OG0017949		LHUM_15119-RA	
OG0017950		LHUM_25357-RA	
OG0017951		LHUM_12794-RA	
OG0017952		LHUM_12796-RA	
OG0017953		LHUM_12793-RA	
OG0017954		LHUM_23995-RA	
OG0017955		LHUM_24013-RA	
OG0017956		LHUM_24016-RA	
OG0017957		LHUM_24016-RB	
OG0017958		LHUM_24017-RA	
OG0017959		LHUM_26077-RA	
OG0017960		LHUM_24032-RA	
OG0017961		LHUM_24036-RA	
OG0017962		LHUM_24039-RA	
OG0017963		LHUM_26072-RA	
OG0017964		LHUM_24053-RA	
OG0017965		LHUM_10299-RA	
OG0017966		LHUM_10300-RA	
OG0017967		LHUM_10294-RA	
OG0017968		LHUM_10315-RA	
OG0017969		LHUM_10316-RA	
OG0017970		LHUM_10314-RA	
OG0017971		LHUM_10319-RA	
OG0017972		LHUM_10321-RA	
OG0017973		LHUM_12516-RA	
OG0017974		LHUM_12515-RA	
OG0017975		LHUM_19943-RA	
OG0017976		LHUM_19955-RA	
OG0017977		LHUM_19966-RA	
OG0017978		LHUM_19983-RA	
OG0017979		LHUM_21610-RA	
OG0017980		LHUM_21608-RA	
OG0017981		LHUM_21611-RA	
OG0017982		LHUM_25951-RA	
OG0017983		LHUM_21631-RA	
OG0017984		LHUM_21633-RA	
OG0017985		LHUM_21643-RA	
OG0017986		LHUM_21655-RA	
OG0017987		LHUM_25486-RA	
OG0017988		LHUM_14000-RA	
OG0017989		LHUM_14003-RA	
OG0017990		LHUM_14009-RA	
OG0017991		LHUM_14012-RA	
OG0017992		LHUM_14014-RA	
OG0017993		LHUM_14015-RA	
OG0017994		LHUM_14017-RA	
OG0017995		LHUM_25500-RA	
OG0017996		LHUM_14041-RA	
OG0017997		LHUM_14043-RA	
OG0017998		LHUM_14048-RA	
