Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0006480	ACEP_00013674-RA	LHUM_16456-RA	PBAR_17322-RA
OG0006481	ACEP_00013671-RA	LHUM_16458-RA	PBAR_17319-RA
OG0006482	ACEP_00013672-RA	LHUM_16459-RA	PBAR_17321-RA
OG0006483	ACEP_00013673-RA	LHUM_16454-RA	PBAR_17318-RA
OG0006484	ACEP_00013667-RA	LHUM_16460-RA	PBAR_17329-RA
OG0006485	ACEP_00013666-RA	LHUM_16462-RA	PBAR_17328-RA
OG0006486	ACEP_00013661-RA	LHUM_16470-RA	PBAR_17334-RA
OG0006487	ACEP_00013662-RA	LHUM_16463-RA	PBAR_17331-RA
OG0006488	ACEP_00013660-RA	LHUM_16471-RA	PBAR_17336-RA
OG0006489	ACEP_00013657-RA	LHUM_16469-RA	PBAR_17335-RA
OG0006490	ACEP_00013655-RA	LHUM_16472-RA	PBAR_17340-RA
OG0006491	ACEP_00013650-RA	LHUM_16468-RA	PBAR_17342-RA
OG0006492	ACEP_00013654-RA	LHUM_16466-RA	PBAR_17338-RA
OG0006493	ACEP_00013653-RA	LHUM_16467-RA	PBAR_17339-RA
OG0006494	ACEP_00013649-RA	LHUM_16480-RA	PBAR_17343-RA
OG0006495	ACEP_00013651-RA	LHUM_16474-RA	PBAR_17337-RA
OG0006496	ACEP_00013648-RA	LHUM_16479-RA	PBAR_17352-RA
OG0006497	ACEP_00013647-RA	LHUM_16473-RA	PBAR_17346-RA
OG0006498	ACEP_00013646-RA	LHUM_16476-RB	PBAR_17347-RA
OG0006499	ACEP_00013642-RA	LHUM_17723-RA	PBAR_17345-RA
OG0006500	ACEP_00013644-RA	LHUM_16475-RA	PBAR_17348-RA
OG0006501	ACEP_00013643-RA	LHUM_16484-RA	PBAR_17351-RA
OG0006502	ACEP_00013638-RA	LHUM_17719-RA	PBAR_17353-RA
OG0006503	ACEP_00013637-RA	LHUM_17721-RA	PBAR_26641-RA
OG0006504	ACEP_00013636-RA	LHUM_17720-RA	PBAR_17356-RA
OG0006505	ACEP_00016861-RA	LHUM_21066-RA	PBAR_13075-RA
OG0006506	ACEP_00004236-RA	LHUM_21644-RA	PBAR_13929-RA
OG0006507	ACEP_00004235-RA	LHUM_21649-RA	PBAR_13940-RA
OG0006508	ACEP_00004234-RA	LHUM_21640-RA	PBAR_13947-RA
OG0006509	ACEP_00004227-RA	LHUM_21639-RA	PBAR_13945-RA
OG0006510	ACEP_00004226-RA	LHUM_21650-RA	PBAR_13943-RA
OG0006511	ACEP_00004223-RA	LHUM_21634-RA	PBAR_13955-RA
OG0006512	ACEP_00004228-RA	LHUM_21645-RA	PBAR_13938-RA
OG0006513	ACEP_00004221-RA	LHUM_21636-RA	PBAR_13957-RA
OG0006514	ACEP_00004229-RA	LHUM_21638-RA	PBAR_13946-RA
OG0006515	ACEP_00004231-RA	LHUM_21646-RA	PBAR_13942-RA
OG0006516	ACEP_00004230-RA	LHUM_21648-RA	PBAR_13941-RA
OG0006517	ACEP_00004220-RA	LHUM_21635-RA	PBAR_ar-bowel-like-1
OG0006518	ACEP_00004214-RA	LHUM_11633-RA	PBAR_ar_chico-RA
OG0006519	ACEP_00004201-RA	LHUM_17985-RA	PBAR_19663-RA
OG0006520	ACEP_00004207-RA	LHUM_17992-RA	PBAR_19654-RA
OG0006521	ACEP_00004204-RA	LHUM_17991-RA	PBAR_19652-RA
OG0006522	ACEP_00004206-RA	LHUM_17995-RA	PBAR_19650-RA
OG0006523	ACEP_00004192-RA	LHUM_17986-RA	PBAR_19662-RA
OG0006524	ACEP_00004185-RA	LHUM_17989-RA	PBAR_19665-RA
OG0006525	ACEP_00004190-RA	LHUM_17977-RA	PBAR_19669-RA
OG0006526	ACEP_00004193-RA	LHUM_17975-RA	PBAR_19668-RA
OG0006527	ACEP_00004188-RA	LHUM_17983-RA	PBAR_19675-RA
OG0006528	ACEP_00004191-RA	LHUM_17982-RA	PBAR_19676-RA
OG0006529	ACEP_00004189-RA	LHUM_17979-RA	PBAR_19671-RA
OG0006530	ACEP_00004195-RA	LHUM_17981-RA	PBAR_19672-RA
OG0006531	ACEP_00004184-RA	LHUM_17978-RA	PBAR_19682-RA
OG0006532	ACEP_00004194-RA	LHUM_17976-RA	PBAR_19673-RA
OG0006533	ACEP_00004197-RA	LHUM_17980-RA	PBAR_19670-RA
OG0006534	ACEP_00004196-RA	LHUM_17987-RA	PBAR_19661-RA
OG0006535	ACEP_00004181-RA	LHUM_12620-RA	PBAR_19687-RA
OG0006536	ACEP_00004178-RA	LHUM_12619-RA	PBAR_19688-RA
OG0006537	ACEP_00004175-RA	LHUM_12625-RA	PBAR_19689-RA
OG0006538	ACEP_00004173-RA	LHUM_12626-RA	PBAR_19690-RA
OG0006539	ACEP_00004172-RA	LHUM_12627-RA	PBAR_19693-RA
OG0006540	ACEP_00004171-RA	LHUM_12630-RA	PBAR_19696-RA
OG0006541	ACEP_00004169-RA	LHUM_12632-RA	PBAR_19703-RA
OG0006542	ACEP_00004170-RA	LHUM_12631-RA	PBAR_19700-RA
OG0006543	ACEP_00004168-RA	LHUM_12633-RA	PBAR_19704-RA
OG0006544	ACEP_00004167-RA	LHUM_12635-RA	PBAR_19702-RA
OG0006545	ACEP_00004164-RA	LHUM_12637-RA	PBAR_19705-RA
OG0006546	ACEP_00004152-RA	LHUM_10811-RA	PBAR_19719-RA
OG0006547	ACEP_00004158-RA	LHUM_10801-RA	PBAR_19707-RA
OG0006548	ACEP_00004162-RA	LHUM_12639-RA	PBAR_19709-RA
OG0006549	ACEP_00004153-RA	LHUM_10806-RA	PBAR_19710-RA
OG0006550	ACEP_00004159-RA	LHUM_11636-RA	PBAR_19708-RA
OG0006551	ACEP_00004157-RA	LHUM_10809-RA	PBAR_19718-RA
OG0006552	ACEP_00004161-RA	LHUM_12647-RA	PBAR_19721-RA
OG0006553	ACEP_00004151-RA	LHUM_10802-RA	PBAR_19727-RA
OG0006554	ACEP_00004163-RA	LHUM_12641-RA	PBAR_19712-RA
OG0006555	ACEP_00017202-RA	LHUM_12652-RA	PBAR_19723-RA
OG0006556	ACEP_00004146-RA	LHUM_10810-RA	PBAR_19736-RA
OG0006557	ACEP_00004148-RA	LHUM_10808-RA	PBAR_19732-RA
OG0006558	ACEP_00004147-RA	LHUM_10804-RA	PBAR_ar_caspar-1
OG0006559	ACEP_00004149-RA	LHUM_10805-RA	PBAR_19730-RA
OG0006560	ACEP_00004139-RA	LHUM_10820-RA	PBAR_19733-RA
OG0006561	ACEP_00004133-RA	LHUM_10826-RA	PBAR_19740-RA
OG0006562	ACEP_00004136-RA	LHUM_10816-RA	PBAR_19728-RA
OG0006563	ACEP_00004134-RA	LHUM_10824-RA	PBAR_19738-RA
OG0006564	ACEP_00004123-RA	LHUM_12341-RA	PBAR_15606-RA
OG0006565	ACEP_00004127-RA	LHUM_16591-RA	PBAR_19742-RA
OG0006566	ACEP_00004126-RA	LHUM_16592-RA	PBAR_15608-RA
OG0006567	ACEP_00004124-RA	LHUM_12345-RA	PBAR_15611-RA
OG0006568	ACEP_00004129-RA	LHUM_16590-RA	PBAR_arAdoR-1
OG0006569	ACEP_00004121-RA	LHUM_12349-RA	PBAR_15612-RA
OG0006570	ACEP_00004120-RA	LHUM_12336-RA	PBAR_15607-RA
OG0006571	ACEP_00004130-RA	LHUM_10825-RA	PBAR_19743-RA
OG0006572	ACEP_03384097-RA	LHUM_10823-RA	PBAR_ar_Traf1-1
OG0006573	ACEP_00004113-RA	LHUM_12340-RA	PBAR_15595-RA
OG0006574	ACEP_00004115-RA	LHUM_25381-RA	PBAR_15609-RA
OG0006575	ACEP_00004103-RA	LHUM_12338-RA	PBAR_ar_BCL7B_like-1
OG0006576	ACEP_00004100-RA	LHUM_12359-RA	PBAR_15601-RA
OG0006577	ACEP_00004106-RA	LHUM_12337-RA	PBAR_15588-RA
OG0006578	ACEP_00004104-RA	LHUM_12347-RA	PBAR_15602-RA
OG0006579	ACEP_00004102-RA	LHUM_12357-RA	PBAR_15603-RA
OG0006580	ACEP_00004099-RA	LHUM_12344-RA	PBAR_15585-RA
OG0006581	ACEP_00004097-RA	LHUM_12361-RA	PBAR_15600-RA
OG0006582	ACEP_00004101-RA	LHUM_12360-RA	PBAR_15604-RA
OG0006583	ACEP_00004087-RA	LHUM_23389-RA	PBAR_15572-RA
OG0006584	ACEP_00003320-RA, ACEP_00004091-RA		PBAR_19949-RA
OG0006585	ACEP_00004080-RA	LHUM_23396-RA	PBAR_15576-RA
OG0006586	ACEP_00004081-RA	LHUM_23397-RA	PBAR_15575-RA
OG0006587	ACEP_00004089-RA	LHUM_12364-RA	PBAR_15589-RA
OG0006588	ACEP_00004084-RA	LHUM_23387-RA	PBAR_15573-RA
OG0006589	ACEP_00004088-RA	LHUM_23406-RA	PBAR_15599-RA
OG0006590	ACEP_00004083-RA	LHUM_24028-RA	PBAR_15582-RA
OG0006591	ACEP_00004094-RA	LHUM_12363-RA	PBAR_15586-RA
OG0006592	ACEP_00004085-RA	LHUM_23405-RA	PBAR_15580-RA
OG0006593	ACEP_00004086-RA	LHUM_23402-RA	CG_02548773
OG0006594	ACEP_00004079-RA	LHUM_23390-RA	PBAR_15571-RA
OG0006595	ACEP_00004090-RA	LHUM_12367-RA	PBAR_15592-RA
OG0006596	ACEP_00004096-RA	LHUM_12355-RA	PBAR_15597-RA
OG0006597	ACEP_00004095-RA	LHUM_12362-RA	PBAR_15584-RA
OG0006598	ACEP_00004070-RA	LHUM_23385-RA	PBAR_ar_Cox6a1_like_B-RA
OG0006599	ACEP_00004075-RA	LHUM_23379-RA	PBAR_15574-RA
OG0006600	ACEP_00004069-RA	LHUM_23384-RA	PBAR_15569-RA
OG0006601	ACEP_00004076-RA	LHUM_23383-RA	PBAR_15583-RA
OG0006602	ACEP_00004066-RA	LHUM_20528-RA	PBAR_15568-RA
OG0006603	ACEP_00004068-RA	LHUM_20525-RA	PBAR_15567-RA
OG0006604	ACEP_00004067-RA	LHUM_20532-RA	PBAR_15566-RA
OG0006605	ACEP_00004060-RA	LHUM_20544-RA	PBAR_10337-RA
OG0006606	ACEP_00004061-RA	LHUM_20543-RA	PBAR_15565-RA
OG0006607	ACEP_00004054-RA	LHUM_20547-RA	PBAR_25767-RA
OG0006608	ACEP_00004056-RA	LHUM_20546-RA	PBAR_25768-RA
OG0006609	ACEP_00004058-RA	LHUM_20548-RA	PBAR_10339-RA
OG0006610	ACEP_00004050-RA	LHUM_20558-RA	PBAR_25751-RA
OG0006611	ACEP_00004043-RA	LHUM_23459-RA	PBAR_25761-RA
OG0006612	ACEP_00004042-RA	LHUM_23462-RA	PBAR_25760-RA
OG0006613	ACEP_00004049-RA	LHUM_23455-RA	PBAR_25752-RA
OG0006614	ACEP_00004051-RA	LHUM_20556-RA	PBAR_25753-RA
OG0006615	ACEP_00004046-RA	LHUM_23463-RA	PBAR_25755-RA
OG0006616	ACEP_00004047-RA	LHUM_23460-RA	PBAR_25756-RA
OG0006617	ACEP_00004045-RA	LHUM_23470-RA	PBAR_25762-RA
OG0006618	ACEP_00004027-RA	LHUM_23439-RA	PBAR_ar_RpL27A-1
OG0006619	ACEP_00004032-RA	LHUM_23426-RA	PBAR_25732-RA
OG0006620	ACEP_00004036-RA	LHUM_23465-RA	PBAR_25738-RA
OG0006621	ACEP_00004029-RA	LHUM_23444-RA	PBAR_25742-RA
OG0006622	ACEP_00004034-RA	LHUM_23435-RA	PBAR_ar_wengen-1
OG0006623	ACEP_00004028-RA	LHUM_23432-RA	PBAR_25737-RA
OG0006624	ACEP_00004025-RA	LHUM_23425-RA	PBAR_25729-RA
OG0006625	ACEP_00004035-RA	LHUM_23453-RA	PBAR_25731-RA
OG0006626	ACEP_00004041-RA	LHUM_23458-RA	PBAR_ar_CAM-1
OG0006627	ACEP_00004038-RA	LHUM_23447-RA	PBAR_25730-RA
OG0006628	ACEP_00004037-RA	LHUM_23452-RA	PBAR_25733-RA
OG0006629	ACEP_00004019-RA	LHUM_23434-RA	PBAR_14149-RA
OG0006630	ACEP_00004021-RA	LHUM_23427-RA	PBAR_14143-RA
OG0006631	ACEP_00004016-RA	LHUM_23443-RA	PBAR_14152-RA
OG0006632	ACEP_00004013-RA	LHUM_23430-RA	PBAR_14145-RA
OG0006633	ACEP_00004017-RA	LHUM_23436-RA	PBAR_ar_PDI-1
OG0006634	ACEP_00004018-RA	LHUM_23429-RA	PBAR_14144-RA
OG0006635	ACEP_00004024-RA	LHUM_23437-RA	PBAR_25739-RA
OG0006636	ACEP_00004023-RA	LHUM_23433-RA	PBAR_16462-RA
OG0006637	ACEP_00003997-RA	LHUM_23423-RA	PBAR_17254-RA
OG0006638	ACEP_00004004-RA	LHUM_23408-RA	PBAR_17244-RA
OG0006639	ACEP_00004005-RA	LHUM_23409-RA	PBAR_17243-RA
OG0006640	ACEP_00004000-RA	LHUM_23419-RA	PBAR_17250-RA
OG0006641	ACEP_00003998-RA	LHUM_23411-RA	PBAR_17245-RA
OG0006642	ACEP_00003999-RA	LHUM_23422-RA	PBAR_17253-RA
OG0006643	ACEP_00004006-RA	LHUM_23418-RA	PBAR_17251-RA
OG0006644	ACEP_00004009-RA	LHUM_23413-RA	PBAR_ar_Uqcrb_like_A-1
OG0006645	ACEP_00004008-RA	LHUM_23414-RA	PBAR_17249-RA
OG0006646	ACEP_00017210-RA	LHUM_23329-RA	PBAR_26732-RA
OG0006647	ACEP_00003987-RA	LHUM_23337-RA	PBAR_18824-RA
OG0006648	ACEP_00003991-RA	LHUM_um_patched-RA	CG_02546289
OG0006649	ACEP_00003988-RA	LHUM_23328-RA	PBAR_18814-RA
OG0006650	ACEP_00003989-RA	LHUM_23331-RA	PBAR_18818-RA
OG0006651	ACEP_00003994-RA	LHUM_23415-RA	PBAR_17234-RA
OG0006652	ACEP_00003981-RA	LHUM_23345-RA	PBAR_18825-RA
OG0006653	ACEP_00003983-RA	LHUM_23342-RA	PBAR_18816-RA
OG0006654	ACEP_00003982-RA	LHUM_23344-RA	PBAR_18821-RA
OG0006655	ACEP_00003976-RA	LHUM_23347-RA	PBAR_18829-RA
OG0006656	ACEP_00003973-RA	LHUM_23348-RA	PBAR_18830-RA
OG0006657	ACEP_00003977-RA	LHUM_23349-RA	PBAR_18832-RA
OG0006658	ACEP_00003971-RA	LHUM_23346-RA	PBAR_18831-RA
OG0006659	ACEP_00003972-RA	LHUM_23340-RA	PBAR_18827-RA
OG0006660	ACEP_00003975-RA	LHUM_23341-RA	PBAR_ar_galectin1-1
OG0006661	ACEP_00003959-RA	LHUM_23360-RA	PBAR_18846-RA
OG0006662	ACEP_00003958-RA	LHUM_23363-RA	PBAR_18850-RA
OG0006663	ACEP_00003954-RA	LHUM_19400-RA	PBAR_18838-RA
OG0006664	ACEP_00003957-RA	LHUM_19406-RA	PBAR_18847-RA
OG0006665	ACEP_00003953-RA	LHUM_19402-RA	PBAR_18841-RA
OG0006666	ACEP_00003963-RA	LHUM_23365-RA	PBAR_18848-RA
OG0006667	ACEP_00003961-RA	LHUM_23352-RA	PBAR_18844-RA
OG0006668	ACEP_00003956-RA	LHUM_19404-RA	PBAR_18842-RA
OG0006669	ACEP_00003955-RA	LHUM_19408-RA	PBAR_18851-RA
OG0006670	ACEP_00003966-RA	LHUM_23361-RA	PBAR_18849-RA
OG0006671	ACEP_00003965-RA	LHUM_23353-RA	PBAR_ar_Exp5-like-1
OG0006672	ACEP_00003968-RA	LHUM_23356-RA	PBAR_18843-RA
OG0006673	ACEP_00003949-RA	LHUM_23467-RA	PBAR_21416-RA
OG0006674	ACEP_00003945-RA	LHUM_10991-RA	PBAR_17948-RA
OG0006675	ACEP_00003944-RA	LHUM_10989-RA	PBAR_17951-RA
OG0006676	ACEP_00003946-RA	LHUM_10988-RA	PBAR_17952-RA
OG0006677	ACEP_00003938-RA	LHUM_10998-RA	PBAR_17942-RA
OG0006678	ACEP_00003936-RA	LHUM_10999-RA	PBAR_17943-RA
OG0006679	ACEP_00003933-RA	LHUM_11002-RA	PBAR_26679-RA
OG0006680	ACEP_00003932-RA	LHUM_11006-RA	PBAR_17934-RA
OG0006681	ACEP_00003923-RA	LHUM_22025-RA	PBAR_16125-RA
OG0006682	ACEP_00003919-RA	LHUM_22005-RA	PBAR_16130-RA
OG0006683	ACEP_00003918-RA	LHUM_22010-RA	PBAR_16122-RA
OG0006684	ACEP_00003926-RA	LHUM_22023-RA	PBAR_16123-RA
OG0006685	ACEP_00003927-RA	LHUM_22024-RA	PBAR_16127-RA
OG0006686	ACEP_00003921-RA	LHUM_22020-RA	PBAR_16120-RA
OG0006687	ACEP_00003924-RA	LHUM_22018-RA	PBAR_16116-RA
OG0006688	ACEP_00003931-RA	LHUM_22021-RA	PBAR_16137-RA
OG0006689	ACEP_00003908-RA	LHUM_22001-RA	PBAR_16103-RA
OG0006690	ACEP_00003906-RA	LHUM_22015-RA	PBAR_16113-RA
OG0006691	ACEP_00003907-RA	LHUM_22013-RA	PBAR_16112-RA
OG0006692	ACEP_00003914-RA	LHUM_22008-RA	PBAR_16126-RA
OG0006693	ACEP_00003915-RA	LHUM_19851-RA	PBAR_ar_mle-1
OG0006694	ACEP_00003909-RA	LHUM_22007-RA	PBAR_16110-RA
OG0006695	ACEP_00003913-RA	LHUM_22009-RA	PBAR_16124-RA
OG0006696	ACEP_00003911-RA	LHUM_22003-RA	PBAR_16107-RA
OG0006697	ACEP_00003912-RA	LHUM_22014-RA	PBAR_16121-RA
OG0006698	ACEP_00003902-RA	LHUM_21999-RA	PBAR_16109-RA
OG0006699	ACEP_00003903-RA	LHUM_21997-RA	PBAR_16104-RA
OG0006700	ACEP_00003904-RA	LHUM_22016-RA	PBAR_16114-RA
OG0006701	ACEP_00017215-RA	LHUM_21994-RA	PBAR_26579-RA
OG0006702	ACEP_00003895-RA	LHUM_21996-RA	PBAR_16098-RA
OG0006703	ACEP_00003894-RA	LHUM_21995-RA	PBAR_16097-RA
OG0006704	ACEP_00003881-RA	LHUM_21973-RA	PBAR_23925-RA
OG0006705	ACEP_00003888-RA	LHUM_21987-RA	PBAR_23917-RA
OG0006706	ACEP_00003880-RA	LHUM_21982-RA	PBAR_23918-RA
OG0006707	ACEP_00003890-RA	LHUM_um_scalloped-RA	PBAR_ar_scalloped-RA
OG0006708	ACEP_00003874-RA	LHUM_21870-RA	PBAR_13599-RA
OG0006709	ACEP_00003877-RA	LHUM_21869-RA	PBAR_13597-RA
OG0006710	ACEP_00003869-RA	LHUM_21865-RA	PBAR_13598-RA
OG0006711	ACEP_00003865-RA	LHUM_21856-RA	PBAR_10996-RA
OG0006712	ACEP_00003863-RA	LHUM_21852-RA	PBAR_10995-RA
OG0006713	ACEP_00003857-RA	LHUM_21854-RA	PBAR_20743-RA
OG0006714	ACEP_00003860-RA	LHUM_21853-RA	PBAR_ar_clock-like-1
OG0006715	ACEP_00003856-RA	LHUM_21847-RA	PBAR_20740-RA
OG0006716	ACEP_00003854-RA	LHUM_21849-RA	PBAR_20742-RA
OG0006717	ACEP_00003858-RA	LHUM_21857-RA	PBAR_20741-RA
OG0006718	ACEP_00003853-RA	LHUM_21848-RA	PBAR_11082-RA
OG0006719	ACEP_00003847-RA	LHUM_21844-RA	PBAR_11336-RA
OG0006720	ACEP_00003845-RA	LHUM_21843-RA	PBAR_11338-RA
OG0006721	ACEP_00003843-RA	LHUM_21839-RA	PBAR_18904-RA
OG0006722	ACEP_00003841-RA	LHUM_21840-RA	PBAR_ar_sgl-1
OG0006723	ACEP_00003842-RA	LHUM_21837-RA	PBAR_18902-RA
OG0006724	ACEP_00003835-RA	LHUM_21833-RA	PBAR_18891-RA
OG0006725	ACEP_00003834-RA	LHUM_21830-RA	PBAR_18888-RA
OG0006726	ACEP_00003832-RA	LHUM_21831-RA	PBAR_18887-RA
OG0006727	ACEP_00003826-RA	LHUM_21822-RA	PBAR_18882-RA
OG0006728	ACEP_00003825-RA	LHUM_21817-RA	PBAR_18874-RA
OG0006729	ACEP_00003821-RA	LHUM_21818-RA	PBAR_ar_similar-to-R2D2-1
OG0006730	ACEP_00003823-RA	LHUM_21819-RA	PBAR_18877-RA
OG0006731	ACEP_00003822-RA	LHUM_21816-RA	PBAR_18871-RA
OG0006732	ACEP_00003813-RA	LHUM_21814-RA	PBAR_18873-RA
OG0006733	ACEP_00003816-RA	LHUM_21810-RA	PBAR_18872-RA
OG0006734	ACEP_00003811-RA	LHUM_21808-RA	PBAR_18864-RA
OG0006735	ACEP_00003817-RA	LHUM_21809-RA	PBAR_ar_DopEcR-1
OG0006736	ACEP_00003812-RA	LHUM_21815-RA	PBAR_18866-RA
OG0006737	ACEP_00003808-RA	LHUM_23992-RA	PBAR_18865-RA
OG0006738	ACEP_00003807-RA	LHUM_23993-RA	PBAR_22332-RA
OG0006739	ACEP_00003809-RA	LHUM_23991-RA	PBAR_18867-RA
OG0006740	ACEP_00003806-RA	LHUM_23994-RA	PBAR_18862-RA
OG0006741	ACEP_00003805-RA	LHUM_23996-RA	PBAR_18861-RA
OG0006742	ACEP_00003803-RA	LHUM_23998-RA	PBAR_18860-RA
OG0006743	ACEP_00003804-RA	LHUM_23997-RA	PBAR_18858-RA
OG0006744	ACEP_00003788-RA	LHUM_24004-RA	PBAR_25085-RA
OG0006745	ACEP_00003801-RA	LHUM_23999-RA	PBAR_18856-RA
OG0006746	ACEP_00003793-RA	LHUM_24015-RA	PBAR_25090-RA
OG0006747	ACEP_00003800-RA	LHUM_24001-RA	PBAR_18853-RA
OG0006748	ACEP_00003802-RA	LHUM_24000-RA	PBAR_18855-RA
OG0006749	ACEP_00003774-RA	LHUM_24012-RA	PBAR_25096-RA
OG0006750	ACEP_00003775-RA	LHUM_24010-RA	PBAR_25097-RA
OG0006751	ACEP_00003773-RA	LHUM_24014-RA	PBAR_27118-RA
OG0006752	ACEP_00003787-RA	LHUM_24009-RA	PBAR_25089-RA
OG0006753	ACEP_00003786-RA	LHUM_24006-RA	PBAR_25084-RA
OG0006754	ACEP_00003770-RA	LHUM_24018-RA	PBAR_25101-RA
OG0006755	ACEP_00003769-RA	LHUM_24021-RA	PBAR_25102-RA
OG0006756	ACEP_00003771-RA	LHUM_24022-RA	PBAR_25098-RA
OG0006757	ACEP_00003765-RA	LHUM_24023-RA	PBAR_25108-RA
OG0006758	ACEP_00003766-RA	LHUM_24024-RA	PBAR_25107-RA
OG0006759	ACEP_00015676-RA	LHUM_19107-RA	PBAR_14698-RA
OG0006760	ACEP_00015669-RA	LHUM_16350-RA	PBAR_14768-RA
OG0006761	ACEP_00015649-RA	LHUM_20959-RA	PBAR_13668-RA
OG0006762	ACEP_00015648-RA	LHUM_20953-RA	PBAR_13657-RA
OG0006763	ACEP_00015647-RA	LHUM_20950-RA	PBAR_13651-RA
OG0006764	ACEP_00015651-RA	LHUM_20952-RA	PBAR_13655-RA
OG0006765	ACEP_00015644-RA	LHUM_20957-RA	PBAR_13647-RA
OG0006766	ACEP_00015652-RA	LHUM_20961-RA	PBAR_13667-RA
OG0006767	ACEP_00015640-RA	LHUM_um_fringe-RA	PBAR_ar_fringe-RA
OG0006768	ACEP_00012345-RA	LHUM_17386-RA	PBAR_14433-RA
OG0006769	ACEP_00012344-RA	LHUM_17381-RA	PBAR_14430-RA
OG0006770	ACEP_00012341-RA	LHUM_17387-RA	PBAR_14432-RA
OG0006771	ACEP_00012342-RA	LHUM_17384-RA	PBAR_14435-RA
OG0006772	ACEP_00012343-RA	LHUM_17382-RA	PBAR_14431-RA
OG0006773	ACEP_00012340-RA	LHUM_17390-RA	PBAR_14438-RA
OG0006774	ACEP_00012333-RA	LHUM_17395-RA	PBAR_23752-RA
OG0006775	ACEP_00012323-RA	LHUM_17404-RA	PBAR_23761-RA
OG0006776	ACEP_00012324-RA	LHUM_17405-RA	PBAR_ar_Ndufb7_like-1
OG0006777	ACEP_00012325-RA	LHUM_17401-RA	PBAR_23758-RA
OG0006778	ACEP_00012320-RA	LHUM_17413-RA	PBAR_23766-RA
OG0006779	ACEP_00012318-RA	LHUM_um_TBL2_like-RA	PBAR_ar_TBL2_downstream-1
OG0006780	ACEP_00012312-RA	LHUM_21601-RA	PBAR_23770-RA
OG0006781	ACEP_00012309-RA	LHUM_21597-RA	PBAR_23764-RA
OG0006782	ACEP_00012311-RA	LHUM_21592-RA	PBAR_ar_def2-1
OG0006783	ACEP_00012310-RA	LHUM_21598-RA	PBAR_23765-RA
OG0006784	ACEP_00012302-RA	LHUM_12839-RA	PBAR_23786-RA
OG0006785	ACEP_00012303-RA	LHUM_21606-RA	PBAR_23789-RA
OG0006786	ACEP_00012304-RA	LHUM_21607-RA	PBAR_23788-RA
OG0006787	ACEP_00012305-RA	LHUM_21603-RA	PBAR_23772-RA
OG0006788	ACEP_00012299-RA	LHUM_12834-RA	PBAR_23781-RA
OG0006789	ACEP_00012290-RA	LHUM_12848-RA	PBAR_23798-RA
OG0006790	ACEP_00012294-RA	LHUM_12846-RA	PBAR_23795-RA
OG0006791	ACEP_00012295-RA	LHUM_12843-RA	PBAR_23794-RA
OG0006792	ACEP_00012286-RA	LHUM_12856-RA	PBAR_23801-RA
OG0006793	ACEP_00012284-RA	LHUM_12861-RA	PBAR_23804-RA
OG0006794	ACEP_00012288-RA	LHUM_12849-RA	PBAR_23797-RA
OG0006795	ACEP_00012276-RA	LHUM_24414-RA	PBAR_21703-RA
OG0006796	ACEP_00012273-RA	LHUM_24411-RA	PBAR_21689-RA
OG0006797	ACEP_00012280-RA	LHUM_12854-RA	PBAR_21700-RA
OG0006798	ACEP_00012278-RA	LHUM_12860-RA	PBAR_ar_Ndufa7_like-1
OG0006799	ACEP_00012272-RA	LHUM_24422-RA	PBAR_21686-RA
OG0006800	ACEP_00012274-RA	LHUM_24415-RA	PBAR_21685-RA
OG0006801	ACEP_00012271-RA	LHUM_24413-RA	PBAR_21688-RA
OG0006802	ACEP_00012279-RA	LHUM_12863-RA	PBAR_21698-RA
OG0006803	ACEP_00012275-RA	LHUM_24416-RA	PBAR_21695-RA
OG0006804	ACEP_00012283-RA	LHUM_12862-RA	PBAR_23803-RA
OG0006805	ACEP_00012282-RA	LHUM_12857-RA	PBAR_21701-RA
OG0006806	ACEP_00012269-RA	LHUM_24431-RA	PBAR_21687-RA
OG0006807	ACEP_00012264-RA	LHUM_24437-RA	PBAR_ar_Ndufv1_like-1
OG0006808	ACEP_00012265-RA	LHUM_24429-RA	PBAR_21676-RA
OG0006809	ACEP_00012262-RA	LHUM_24434-RA	PBAR_21678-RA
OG0006810	ACEP_00012266-RA	LHUM_24430-RA	PBAR_21677-RA
OG0006811	ACEP_00012258-RA	LHUM_17361-RA	PBAR_21673-RA
OG0006812	ACEP_00012257-RA	LHUM_17358-RA	PBAR_21670-RA
OG0006813	ACEP_00012261-RA	LHUM_17364-RA	CG_02548349
OG0006814	ACEP_00012256-RA	LHUM_17357-RA	PBAR_ar_krimp-1
OG0006815	ACEP_00012260-RA	LHUM_17362-RA	PBAR_ar_pll-1
OG0006816	ACEP_00012253-RA	LHUM_17355-RA	PBAR_21660-RA
OG0006817	ACEP_00012251-RA	LHUM_17356-RA	PBAR_21662-RA
OG0006818	ACEP_00012252-RA	LHUM_17354-RA	PBAR_21659-RA
OG0006819	ACEP_00012249-RA	LHUM_24586-RA	PBAR_21658-RA
OG0006820	ACEP_00012245-RA	LHUM_24589-RA	PBAR_ar_dunce-like-RA
OG0006821	ACEP_00016364-RA	LHUM_16131-RA	PBAR_19995-RA
OG0006822	ACEP_00015563-RA	LHUM_19109-RA	PBAR_21486-RA
OG0006823	ACEP_00015561-RA	LHUM_19113-RA	PBAR_21489-RA
OG0006824	ACEP_00015556-RA	LHUM_19118-RA	PBAR_21494-RA
